lambda,0,30,60,90,120,150
687.238,2564.33929,5989.33869,7031.56488,4628.40655,1240.52202,208.08452
687.45,2563.49167,5982.29583,7019.28869,4615.32083,1234.96012,208.75595
687.661,2561.925,5974.18155,7002.47917,4600.75893,1228.91726,209.07976
687.872,2560.55357,5964.6625,6986.71726,4586.76845,1223.93155,209.59405
688.084,2557.53929,5955.13869,6972.2125,4573.03988,1218.39821,210.02262
688.295,2555.69643,5943.89107,6956.89345,4558.88274,1213.22679,210.55119
688.506,2554.74881,5934.0244,6940.55536,4545.85893,1208.22679,211.25119
688.718,2553.45833,5927.92917,6928.09345,4533.16845,1202.32679,211.52262
688.929,2551.22976,5916.85774,6910.6125,4518.91607,1197.08869,211.50357
689.14,2549.10119,5907.3006,6893.3125,4505.40179,1191.90774,211.81786
689.351,2547.87262,5898.61488,6879.09345,4493.87321,1187.09345,212.81786
689.563,2546.48214,5886.43393,6862.11726,4480.34464,1182.16964,213.82262
689.774,2543.25357,5873.11488,6844.43155,4465.53036,1176.88869,213.76071
689.985,2541.30595,5861.81964,6828.14107,4452.54464,1171.96964,213.87976
690.196,2539.32976,5852.24345,6811.06964,4438.60655,1166.26012,214.15119
690.407,2537.05357,5844.31012,6794.66012,4424.65893,1161.3744,214.50357
690.618,2534.94405,5833.18155,6776.66488,4411.37798,1156.24107,214.77024
690.829,2531.89167,5820.98631,6760.0125,4397.47321,1150.52202,215.63214
691.041,2530.2869,5812.26726,6745.06488,4383.93036,1145.83155,216.69405
691.252,2527.59643,5801.60536,6728.12202,4371.3875,1141.01726,217.12262
691.463,2525.69643,5791.87679,6711.48393,4358.6494,1135.92679,217.3131
691.674,2524.47262,5782.19583,6696.00298,4345.66369,1131.28393,217.77976
691.885,2522.18214,5770.03393,6678.58393,4330.33988,1126.00298,217.76548
692.096,2519.33929,5757.33869,6661.64107,4316.43036,1121.20298,218.37976
692.307,2516.16786,5746.02917,6644.59345,4302.27798,1115.90298,218.6369
692.518,2514.21548,5734.79107,6627.48393,4288.35417,1111.39821,219.61786
692.729,2511.34881,5724.56726,6610.30298,4274.49226,1107.06012,220.175
692.94,2508.62024,5713.72917,6594.73631,4261.30655,1101.96964,220.7131
693.151,2507.15833,5701.8006,6577.43155,4248.31131,1097.7744,221.34167
693.361,2504.82976,5690.18631,6560.79821,4234.03036,1092.6506,222.15119
693.572,2501.39167,5676.84345,6542.60298,4220.07321,1087.43631,222.66548
693.783,2499.225,5667.30536,6528.89821,4207.09702,1083.15536,222.85119
693.994,2497.59167,5659.88155,6514.73155,4195.70179,1078.38869,223.02262
694.205,2495.0869,5650.04821,6497.79821,4183.96845,1073.0125,222.97024
694.416,2492.57738,5639.37202,6481.56964,4170.63036,1067.60774,223.57024
694.627,2490.96786,5629.01488,6465.19821,4158.13988,1063.22202,224.24643
694.837,2488.43929,5615.60536,6447.53631,4144.46369,1057.96488,224.58452
695.048,2486.11548,5605.3625,6431.55536,4131.21607,1052.70774,225.02738
695.259,2482.86786,5594.75774,6414.09345,4118.05417,1048.2125,225.475
695.47,2480.01548,5580.78155,6396.07917,4103.90655,1042.82679,225.78452
695.68,2478.22024,5570.38155,6380.43155,4090.20655,1038.14583,225.90833
695.891,2474.80595,5557.19583,6362.24107,4075.7875,1032.86012,225.91786
696.102,2472.67262,5547.28155,6345.32679,4063.16845,1028.45536,226.48929
696.312,2469.51071,5535.28631,6327.51726,4049.68274,1023.80298,227.2131
696.523,2467.27738,5526.16726,6313.40298,4038.41607,1019.70774,227.77024
696.734,2464.8869,5514.54821,6297.86964,4026.69226,1015.00774,228.29405
696.944,2462.70595,5503.91964,6281.59345,4014.43036,1010.28869,228.66071
697.155,2460.75833,5493.67679,6267.0506,4002.36845,1005.1125,228.42262
697.366,2457.47262,5481.51488,6249.38869,3988.5875,1000.43631,228.46548
697.576,2454.11548,5470.3006,6233.70298,3975.56845,995.83631,228.86548
697.787,2451.41548,5459.9006,6217.09821,3963.33512,990.90774,228.94643
697.997,2449.30595,5450.07202,6201.80298,3951.13988,986.53155,228.8369
698.208,2446.3631,5435.97679,6182.94107,3937.06845,981.5125,229.2369
698.418,2443.36786,5422.88155,6164.79345,3922.91131,976.50298,229.33214
698.629,2440.5631,5412.9625,6150.2744,3911.12083,973.11726,230.47976
698.839,2438.05357,5400.85298,6134.85536,3897.8875,968.83155,230.96548
699.05,2435.21071,5390.58631,6119.90298,3885.2875,964.14107,231.22738
699.26,2433.31548,5381.17202,6105.07917,3873.0494,960.32679,231.88452
699.47,2429.6631,5368.33869,6088.53155,3858.99702,955.77917,232.15595
699.681,2426.86786,5356.81964,6073.99345,3844.75893,950.91726,232.44167
699.891,2423.13929,5346.34821,6057.99345,3831.6256,946.74107,232.93214
700.102,2419.95833,5336.04345,6043.16964,3819.31131,942.03155,233.37024
700.312,2416.525,5325.84821,6028.32202,3806.93512,937.89821,233.77976
700.522,2412.94405,5314.54345,6012.58393,3794.85893,933.15536,233.89881
700.733,2410.325,5303.7244,5997.46964,3782.73988,928.62679,233.95119
700.943,2407.05357,5291.27202,5979.44107,3769.46845,924.0744,233.94167
701.153,2404.1869,5279.76726,5961.86488,3755.5875,919.58393,234.16548
701.363,2401.05357,5268.74821,5944.9744,3742.80179,915.28869,234.07024
701.574,2396.92976,5254.6244,5925.35536,3728.75417,910.63155,234.99881
701.784,2394.48214,5244.4625,5909.8125,3717.06845,906.40774,235.50833
701.994,2392.00595,5232.21964,5890.93631,3704.19702,901.7125,235.88929
702.204,2388.5869,5220.6625,5875.06488,3692.09226,898.19345,236.64643
702.414,2384.89167,5209.13393,5858.58393,3679.57798,893.70774,237.73214
702.625,2380.93452,5198.71964,5842.76488,3665.73988,889.38393,238.00833
702.835,2377.67262,5189.02917,5828.00774,3653.48274,885.75536,239.375
703.045,2374.64405,5177.4006,5811.6744,3641.16369,880.95536,239.50833
703.255,2372.25357,5167.83869,5795.57917,3629.45417,876.67917,240.51786
703.465,2369.45833,5156.31012,5778.88393,3617.78274,872.7506,240.92738
703.675,2365.20119,5144.12917,5761.86012,3604.65417,868.49345,241.53214
703.885,2361.23929,5131.03393,5742.63631,3590.80179,864.37917,241.975
704.095,2357.51071,5118.39583,5723.60774,3578.69226,860.38869,241.87976
704.305,2354.34881,5106.94821,5708.16964,3567.06369,856.39821,241.80833
704.515,2350.32024,5094.51488,5691.63155,3555.24464,852.40298,242.075
704.725,2347.79167,5082.68631,5677.01726,3543.95417,848.70298,242.78452
704.935,2343.92024,5065.91488,5656.75536,3528.80655,844.3125,243.12262
705.145,2339.59643,5053.64821,5640.47917,3517.41607,840.24107,243.975
705.355,2336.45833,5043.68155,5626.36488,3504.72083,836.38869,244.52738
705.565,2333.8869,5033.76726,5614.5125,3494.67321,832.96012,244.86071
705.775,2330.4631,5023.59107,5600.69345,3483.83512,829.20298,245.28452
705.985,2328.11071,5013.6244,5586.86012,3473.86845,825.97917,245.48929
706.195,2324.23929,5001.17202,5570.11726,3460.52083,821.8506,245.82262
706.405,2321.07738,4992.29583,5557.30774,3449.19702,818.16964,246.35119
706.614,2316.74405,4980.47679,5541.19345,3437.03988,813.66964,246.90357
706.824,2313.77738,4970.18631,5525.76488,3424.28274,809.7744,246.65119
707.034,2311.73452,4960.31012,5511.5125,3415.15417,806.16488,247.36071
707.244,2307.35833,4947.39583,5493.6125,3402.12083,801.55536,246.89881
707.454,2304.025,4934.71488,5476.82679,3389.95893,797.36964,247.29405
707.663,2298.91071,4920.09107,5458.19345,3377.35417,793.3744,247.29405
707.873,2294.90595,4907.9006,5443.84107,3365.3256,789.50298,246.98929
708.083,2292.14405,4897.48631,5429.66964,3355.23036,786.01726,246.78452
708.292,2289.43929,4888.74821,5417.22202,3346.30179,782.63631,247.17024
708.502,2286.60119,4877.2625,5402.7506,3335.03036,779.10774,247.48929
708.712,2283.43929,4864.91964,5387.16488,3324.16369,775.30774,248.03214
708.921,2280.82024,4853.03393,5370.85536,3312.97321,771.36012,248.475
709.131,2277.28214,4841.03393,5353.08869,3300.20655,767.70774,248.28452
709.341,2275.22024,4834.51964,5344.36488,3292.01607,764.65536,248.69881
709.55,2273.40119,4825.49107,5330.57917,3281.09702,761.42202,248.91786
709.76,2270.23929,4812.9244,5313.93631,3269.92083,757.47917,249.15595
709.969,2266.02976,4800.31488,5294.24583,3256.28274,753.53631,249.39405
710.179,2261.9631,4786.46726,5275.54107,3243.71607,749.50298,249.43214
710.388,2260.025,4777.16726,5261.76964,3232.33036,746.22202,250.23214
710.598,2257.18214,4766.38155,5248.76012,3222.5256,743.09821,250.56071
710.807,2253.80595,4754.5244,5231.44107,3210.93988,739.50774,250.47024
711.017,2250.67262,4741.87202,5214.28869,3198.32083,735.76488,250.4369
711.226,2247.55357,4728.9006,5198.67917,3187.8875,732.36488,251.28929
711.436,2243.97262,4715.0625,5180.2506,3175.13512,728.39821,251.49405
711.645,2240.46786,4701.06726,5163.13155,3164.09702,725.1506,251.83214
711.855,2237.05833,4689.43869,5146.13631,3151.42083,722.21726,252.20833
712.064,2234.88214,4680.2625,5132.30774,3140.99226,718.6125,252.55119
712.273,2230.51548,4666.56726,5113.44107,3128.21607,714.8125,252.92738
712.483,2225.83929,4653.47679,5096.93155,3115.9875,711.32679,253.38929
712.692,2221.96786,4639.08155,5078.28869,3101.96369,707.44107,253.675
712.901,2217.6631,4626.73393,5061.73631,3089.75417,703.99821,254.05119
713.111,2213.18214,4614.41488,5044.63155,3077.30655,700.2125,254.26548
713.32,2209.49643,4601.34345,5027.3506,3064.45417,697.40774,255.05119
713.529,2205.525,4588.26726,5010.1506,3053.1256,694.09345,255.75119
713.739,2199.325,4571.68631,4987.84107,3037.75893,689.29345,255.75595
713.948,2194.41548,4555.84821,4967.1125,3024.09226,685.40774,255.78452
714.157,2189.04881,4540.73393,4946.54107,3010.80179,681.56964,255.70833
714.366,2185.31071,4527.53869,4929.57917,2999.68274,678.40774,256.6131
714.575,2181.50595,4514.88155,4913.0744,2987.31131,675.0506,257.21786
714.785,2176.0869,4500.75774,4894.73155,2974.36369,671.33631,256.82738
714.994,2170.24405,4485.27202,4873.51726,2959.75893,667.58869,256.82738
715.203,2165.27738,4470.02917,4854.51726,2946.96845,664.44107,257.77024
715.412,2160.67738,4455.70536,4836.56012,2935.29226,661.43631,257.775
715.621,2156.17262,4441.37202,4817.93631,2921.99702,657.95536,257.82262
715.83,2151.29643,4428.28631,4801.80298,2909.61607,654.40774,257.90357
716.039,2145.925,4414.23393,4783.69345,2895.29702,650.63155,257.66071
716.248,2140.10595,4399.59583,4764.86012,2881.90179,646.5744,257.30833
716.457,2134.31548,4384.81964,4747.68393,2867.71607,643.53155,257.4369
716.666,2128.80595,4370.11488,4729.28393,2855.91131,640.53155,258.6131
716.875,2123.68214,4354.28155,4708.50298,2842.71131,636.58393,259.1369
717.084,2119.19643,4340.83393,4690.26964,2831.56845,633.7506,258.63214
717.293,2112.53929,4324.86726,4669.86964,2818.80655,630.07917,258.58452
717.502,2108.20595,4310.49583,4651.36012,2806.65893,626.69821,258.78452
717.711,2101.09643,4294.88155,4631.83155,2792.9494,622.70774,258.20833
717.92,2094.3869,4279.6006,4611.94107,2779.00179,619.2125,258.25119
718.129,2088.82024,4263.0625,4591.5744,2766.84464,616.1506,258.32262
718.338,2082.90595,4247.51012,4572.9744,2753.61131,612.54107,257.90833
718.547,2077.125,4231.46726,4552.99345,2739.50655,609.02202,257.81786
718.755,2071.05833,4215.14345,4533.10298,2724.86369,604.73631,256.92262
718.964,2064.44881,4198.91964,4512.19345,2712.43036,601.45536,256.99405
719.173,2057.06786,4179.91964,4490.03155,2697.56369,597.56964,257.18929
719.382,2050.20595,4164.35774,4471.2744,2685.30655,593.98869,257.09405
719.591,2043.64405,4149.03393,4454.07917,2673.47798,590.2506,256.6369
719.799,2038.43452,4135.63869,4437.29821,2661.0875,587.01726,256.83214
720.008,2032.12976,4121.01012,4419.01726,2649.15893,583.81726,256.42738
720.217,2026.22976,4104.74821,4399.39345,2636.71131,581.01726,257.14643
720.425,2021.24405,4089.3006,4380.66488,2625.1875,577.70298,257.75119
720.634,2015.15357,4073.84821,4361.48869,2613.00655,574.5125,257.95595
720.843,2008.41071,4056.88631,4340.29345,2600.16845,570.43631,257.25119
721.051,2002.83929,4040.97679,4320.74107,2587.57798,566.57917,256.70833
721.26,1997.18214,4026.4625,4303.42679,2574.80179,563.07917,256.10357
721.469,1990.63452,4011.64821,4287.29821,2562.31607,558.66012,256.64167
721.677,1987.01071,3998.19107,4269.96964,2550.15417,555.33631,256.93214
721.886,1979.63929,3981.9244,4250.38869,2536.72083,551.9125,256.52738
722.094,1974.35833,3966.37679,4232.28393,2525.33512,548.80298,257.00833
722.303,1970.03929,3952.48631,4217.29345,2514.56369,545.26012,257.3131
722.511,1964.62024,3940.91012,4201.82679,2502.63512,542.6125,257.34167
722.72,1959.41548,3926.19583,4183.69821,2490.5256,539.7506,257.77024
722.928,1954.57262,3913.8006,4168.74107,2480.75893,537.18393,258.07976
723.137,1948.51071,3899.51488,4152.09821,2470.26369,534.93155,258.3369
723.345,1943.90119,3887.40536,4137.02202,2459.56845,531.64107,258.54167
723.554,1940.03929,3878.38155,4123.41726,2450.73512,529.33631,258.875
723.762,1936.59643,3867.36726,4108.19821,2440.33512,526.45536,259.16548
723.971,1932.07738,3854.0625,4092.18393,2428.53512,523.38393,259.1369
724.179,1927.21548,3841.87679,4075.80298,2417.83512,520.29821,259.84167
724.387,1922.01071,3829.29583,4060.82679,2405.56369,517.13155,260.73214
724.596,1916.63452,3814.9244,4043.3744,2393.21607,513.9744,260.2369
724.804,1910.97738,3802.29107,4027.27917,2382.89226,511.26964,260.08929
725.012,1906.6869,3789.44345,4012.54107,2372.67798,508.96488,260.67976
725.221,1902.17262,3777.01012,3996.8125,2362.59702,507.00774,261.55595
725.429,1898.4631,3767.35774,3984.01726,2352.53988,504.70298,261.88929
725.637,1893.06786,3753.69583,3969.0506,2342.99702,502.3744,262.10833
725.845,1888.20595,3739.52917,3951.26964,2331.87798,500.5125,262.32262
726.054,1882.04881,3725.45774,3935.77917,2321.63036,498.4125,262.53214
726.262,1877.41071,3713.74821,3920.5506,2311.19226,496.07917,263.07024
726.47,1873.10595,3703.59583,3907.55536,2301.53512,493.71726,262.86071
726.678,1869.04405,3692.4625,3892.48393,2292.91607,491.65536,262.93214
726.886,1865.625,3681.11012,3878.62202,2284.20655,489.2125,263.68452
727.095,1861.025,3671.29583,3866.22202,2275.60655,487.0506,264.14643
727.303,1856.93452,3660.39107,3853.61726,2267.03512,484.83155,264.75119
727.511,1852.57262,3647.74345,3838.87917,2258.37321,482.08393,265.2131
727.719,1847.85833,3633.25298,3823.69345,2247.57798,479.60774,264.98929
727.927,1843.75833,3619.64345,3808.33631,2237.34464,477.29345,265.06548
728.135,1838.88214,3606.91964,3793.5125,2227.2256,475.2506,265.18452
728.343,1833.87262,3595.01488,3777.90774,2218.06845,473.22679,265.86548
728.551,1828.57738,3581.34345,3760.93631,2207.56369,470.91726,265.575
728.759,1823.15357,3566.21964,3742.62679,2198.0256,469.00774,265.3131
728.967,1817.79643,3555.07202,3727.09345,2187.54464,466.76012,265.36548
729.175,1812.825,3543.01488,3712.57917,2177.39702,464.8506,265.75595
729.383,1807.75833,3529.6244,3697.74107,2166.31607,462.09821,266.03214
729.591,1802.225,3516.17202,3680.70774,2155.15417,459.86488,265.70357
729.799,1795.20119,3500.44345,3662.46012,2144.20179,457.36488,265.69405
730.007,1789.72024,3487.48155,3645.26964,2132.75893,454.66488,265.9131
730.214,1783.04405,3473.77679,3629.15536,2122.31607,451.99821,265.80833
730.422,1778.29643,3462.1244,3614.52679,2112.51607,449.48869,266.00357
730.63,1773.57262,3448.48155,3599.40774,2103.35417,447.74107,266.2131
730.838,1767.86786,3433.30536,3582.04107,2092.86369,445.4744,266.32738
731.046,1761.36786,3418.11012,3565.17917,2081.35893,443.3506,266.35119
731.254,1754.56786,3401.76726,3546.59821,2069.39702,441.06964,266.17024
731.461,1748.21071,3385.2625,3528.3125,2058.16369,438.38869,265.92262
731.669,1741.4869,3369.95298,3510.09345,2046.46369,435.20774,265.64167
731.877,1734.96786,3356.5006,3494.16488,2035.45893,433.40298,266.42262
732.085,1729.11071,3343.47202,3476.9744,2024.65893,431.22679,266.69405
732.292,1721.82976,3329.1006,3460.19345,2014.38274,428.4125,266.95119
732.5,1715.87262,3313.84821,3442.85536,2003.93988,426.30774,267.00357
732.708,1709.51548,3298.85298,3425.63631,1992.67321,423.5125,266.8131
732.915,1703.49167,3282.85774,3408.59821,1981.46369,420.92202,266.86071
733.123,1697.35833,3268.75774,3393.0506,1970.37798,418.46488,266.65595
733.331,1691.64881,3254.43393,3377.39821,1960.99226,415.7125,266.4369
733.538,1685.71548,3239.28631,3360.31726,1951.30655,413.06964,266.42262
733.746,1679.25357,3225.19583,3343.36488,1942.27798,411.39345,266.39881
733.953,1673.59167,3210.61488,3329.2506,1932.08274,408.8506,266.775
734.161,1669.18214,3197.7244,3313.63155,1921.55893,406.8125,267.20833
734.368,1663.94405,3184.56726,3299.36488,1912.63036,405.20298,267.30833
734.576,1660.04881,3172.68155,3285.60774,1904.0256,403.61726,267.98452
734.783,1654.34405,3157.79107,3268.88869,1893.20179,401.27917,267.94167
734.991,1648.80119,3144.07202,3253.68869,1883.5256,398.68869,267.95119
735.198,1643.23929,3131.17202,3238.29345,1873.19702,396.54107,268.22262
735.406,1638.60595,3119.21964,3223.23155,1863.66369,394.49821,269.06071
735.613,1634.40595,3108.35774,3209.58869,1855.10655,392.64583,269.22262
735.821,1630.625,3097.9625,3195.15536,1846.85417,391.00298,269.44643
736.028,1625.44405,3084.03393,3180.44583,1837.3494,389.6744,269.54167
736.235,1621.225,3072.76726,3166.19821,1828.23036,388.03155,269.56071
736.443,1615.725,3061.08631,3151.9744,1819.69702,386.22679,269.66071
736.65,1611.4631,3047.58631,3136.50298,1810.09226,384.42679,269.475
736.857,1607.125,3035.90536,3122.38393,1801.2875,382.23631,269.84643
737.065,1602.57262,3023.31012,3107.31726,1792.0494,380.59345,270.25595
737.272,1597.93452,3012.43869,3094.32679,1784.60655,379.18869,270.61786
737.479,1594.09167,3002.54345,3080.56964,1776.85893,377.54583,271.46071
737.686,1589.70119,2991.31488,3068.36012,1768.48274,376.26964,272.19405
737.894,1586.225,2980.61012,3055.86964,1760.13988,375.50774,272.84643
738.101,1582.125,2970.25298,3043.52679,1752.29226,374.00298,273.08452
738.308,1578.52024,2962.01012,3031.59821,1746.02083,372.71726,273.47024
738.515,1574.25357,2952.9244,3020.90298,1739.07321,371.29345,273.67976
738.722,1571.15833,2943.54345,3008.45536,1731.34464,369.9125,274.4131
738.929,1566.79643,2933.05774,2995.28393,1723.10179,368.53631,274.55119
739.137,1563.48214,2924.20536,2983.94107,1716.41131,367.86964,274.95595
739.344,1559.62976,2915.41012,2972.42202,1708.89702,366.98869,275.55119
739.551,1555.8869,2905.81488,2960.9744,1701.93988,365.80298,275.77024
739.758,1551.90595,2895.7006,2949.88393,1694.70179,364.3125,275.75119
739.965,1547.15357,2885.28155,2938.39345,1687.10655,362.75536,276.05119
740.172,1543.08214,2876.24345,2928.71726,1680.25893,361.87917,277.02262
740.379,1539.79167,2867.79583,2917.82679,1674.26369,360.79821,277.56548
740.586,1536.44881,2857.23869,2906.18393,1667.3256,359.66964,278.0369
740.793,1533.0869,2847.51012,2896.44583,1660.39226,358.93631,278.575
741.0,1529.52024,2838.18155,2886.5506,1653.80179,357.99821,279.66548
741.207,1526.01548,2828.96726,2875.93155,1647.52083,356.90774,280.60833
741.414,1523.09643,2820.65298,2867.3744,1641.90179,356.36012,280.85595
741.621,1520.17738,2813.01964,2858.39821,1635.71131,355.1506,281.475
741.828,1516.49643,2805.00536,2849.73631,1629.61131,354.35536,282.3131
742.034,1513.4631,2796.85298,2839.2506,1624.20655,353.62202,283.23214
742.241,1510.44881,2790.04821,2829.95536,1618.67321,352.24107,283.95595
742.448,1507.42976,2780.43869,2819.83155,1612.63988,351.69345,284.99405
742.655,1504.89643,2771.27202,2809.03155,1606.57321,351.09345,285.87976
742.862,1501.57262,2762.17679,2797.73631,1600.65893,350.77917,286.75119
743.069,1498.125,2753.96726,2787.90774,1595.44464,350.28869,287.89881
743.275,1495.26786,2745.65774,2778.60774,1589.50655,349.84107,288.71786
743.482,1492.14405,2738.34345,2770.44583,1584.70655,348.85536,289.97024
743.689,1489.61071,2729.5006,2760.28393,1578.57321,348.53631,290.69405
743.896,1486.89643,2721.79107,2750.46488,1573.03512,347.5506,291.54643
744.102,1483.88214,2714.01012,2740.81726,1568.03988,346.97917,292.16071
744.309,1481.12024,2706.09583,2732.76488,1563.65417,346.66964,293.42262
744.516,1478.38214,2697.73393,2724.13631,1557.62083,345.90298,294.13214
744.722,1475.88214,2691.44821,2715.45536,1552.16845,345.3744,295.36071
744.929,1473.12024,2685.19107,2707.19345,1547.39702,344.5506,296.12262
745.135,1470.5631,2677.0244,2697.27917,1542.47798,343.61726,297.3369
745.342,1468.1631,2670.92917,2688.32679,1537.61607,343.54107,297.9369
745.549,1465.61548,2664.01012,2680.05536,1532.09702,343.26012,298.94643
745.755,1463.13929,2658.08155,2671.6744,1527.27798,342.45536,299.78452
745.962,1460.61071,2650.94821,2662.6125,1522.55417,342.37917,300.52738
746.168,1458.62976,2642.93869,2654.26488,1518.28274,341.76488,301.02262
746.375,1456.49167,2634.40536,2644.96964,1512.68274,341.3125,301.94643
746.581,1453.39643,2626.9006,2636.50298,1507.79702,341.10774,302.52262
746.788,1451.29167,2620.5625,2627.66964,1502.27321,340.0125,302.89405
746.994,1449.11071,2614.30536,2620.5506,1498.06369,339.74583,303.82738
747.201,1447.11548,2607.20536,2613.26012,1493.7875,338.95536,304.74167
747.407,1444.84881,2599.38155,2605.74583,1488.20179,338.3744,305.06548
747.613,1443.08214,2593.25298,2597.21726,1484.16369,337.76012,305.96548
747.82,1440.53452,2585.7244,2587.97917,1478.50179,337.45536,306.5131
748.026,1438.02976,2579.49107,2580.64107,1474.76845,336.96964,307.74167
748.232,1435.44405,2572.01488,2572.57917,1470.06845,336.82202,309.19881
748.439,1432.94405,2564.99107,2564.2744,1464.49702,336.32202,310.45119
748.645,1431.66786,2559.9006,2557.1506,1460.4875,336.46488,311.64643
748.851,1429.59643,2554.29583,2548.81726,1456.87321,336.71726,313.1131
749.058,1427.72024,2547.68155,2540.48393,1452.9256,336.88393,314.39405
749.264,1426.77738,2541.09107,2533.21726,1448.59702,337.04583,315.68452
749.47,1425.27262,2535.68631,2526.69821,1444.73512,337.17917,316.72738
749.676,1423.07262,2529.05774,2519.65536,1440.14464,337.27917,317.99881
749.883,1421.10595,2523.01488,2512.8125,1436.56845,337.11726,318.80833
750.089,1419.53452,2516.31012,2505.3506,1432.3256,337.70298,320.6369
750.295,1417.325,2509.42917,2497.83631,1428.44464,337.6744,322.37024
750.501,1415.24881,2502.31964,2489.82679,1423.29702,338.22202,323.37976
750.707,1412.8631,2497.9244,2483.93631,1419.96845,338.56488,324.48452
750.913,1411.08214,2491.15774,2475.53631,1415.30655,338.69345,325.56548
751.119,1408.39167,2484.17679,2468.26488,1410.99702,339.16488,326.77976
751.325,1406.70595,2478.21012,2461.42679,1406.89226,339.1744,328.28452
751.531,1404.63929,2471.26726,2453.42679,1403.18274,339.19821,329.42262
751.738,1402.34405,2464.72917,2445.6125,1399.91607,339.14583,331.07976
751.944,1400.00595,2457.98631,2438.68393,1395.63988,339.0125,332.14167
752.15,1397.6631,2450.75298,2430.9506,1391.26369,339.14107,333.38929
752.356,1395.95833,2444.93869,2423.62202,1387.52083,338.78393,334.9131
752.562,1394.27262,2439.24821,2416.86488,1384.50655,339.15536,336.37976
752.767,1392.68214,2432.5006,2409.2506,1380.86369,339.7744,337.37976
752.973,1390.97738,2426.0244,2401.26488,1377.03036,340.28869,338.78452
753.179,1388.725,2418.39583,2394.01726,1372.9494,340.52679,339.975
753.385,1386.64881,2410.7006,2387.10298,1368.15893,340.43631,340.85595
753.591,1383.61548,2403.84821,2379.46964,1363.80655,340.4125,341.85595
753.797,1380.97738,2396.88631,2371.09345,1359.63036,340.64583,343.10357
754.003,1379.09167,2391.2244,2363.63155,1356.53988,341.11726,344.87976
754.209,1376.82024,2384.63393,2355.7125,1352.19702,341.86964,346.78929
754.414,1375.09167,2378.45298,2348.06012,1348.00655,342.1744,347.90357
754.62,1373.54881,2372.53393,2340.5744,1342.84464,342.65536,349.21786
754.826,1371.8869,2366.26726,2333.29821,1339.33512,342.88393,350.8369
755.032,1370.18214,2358.95298,2324.28869,1335.05417,343.27917,352.21786
755.237,1368.0869,2352.21964,2317.32679,1331.08274,343.09821,353.92262
755.443,1366.91548,2347.29583,2310.08393,1327.17321,343.10774,355.55119
755.649,1364.41071,2340.11964,2301.38393,1322.36845,343.76964,356.75119
755.855,1362.90119,2334.98155,2295.32202,1318.4256,344.66964,358.175
756.06,1362.15833,2330.24345,2289.18393,1315.07798,345.4744,359.75119
756.266,1360.23452,2324.34345,2281.76012,1311.79702,346.0744,361.28929
756.472,1358.35833,2318.44345,2275.26012,1308.79226,346.8744,363.12262
756.677,1355.95357,2312.01012,2268.50774,1304.69702,347.9125,364.08929
756.883,1353.84405,2305.34345,2261.22679,1300.40179,348.63155,365.20357
757.088,1351.22976,2299.89107,2254.47917,1296.98274,349.04107,366.5369
757.294,1349.65357,2294.23393,2248.0125,1292.9256,349.54107,367.99405
757.499,1347.72976,2289.24821,2241.31726,1289.10179,350.08393,369.15119
757.705,1346.18214,2283.85774,2234.4506,1285.85893,351.0506,371.08452
757.91,1344.81548,2277.57202,2228.24107,1283.21131,351.98869,372.90833
758.116,1342.99643,2272.04345,2221.59345,1279.6875,352.54583,374.35119
758.321,1340.82024,2265.18155,2213.98393,1275.66369,352.63631,375.45595
758.527,1338.96786,2260.05774,2207.70298,1272.84464,353.33155,376.59881
758.732,1336.60119,2254.58155,2201.5125,1270.13512,353.80298,378.17976
758.938,1334.99643,2248.6244,2195.80298,1268.43036,355.00774,379.71786
759.143,1333.49643,2244.4625,2190.49345,1266.19702,355.74583,381.46548
759.348,1331.53452,2239.17679,2185.1506,1263.43988,356.29345,383.25595
759.554,1329.62976,2232.92917,2179.46488,1260.13512,357.29345,384.44167
759.759,1328.225,2227.91012,2173.78869,1257.93988,358.61726,385.69405
759.964,1327.32024,2223.24821,2169.32202,1256.44464,359.72679,387.88929
760.17,1326.11548,2217.79107,2163.22679,1253.97798,360.52202,389.975
760.375,1323.9869,2211.54821,2155.85536,1250.87321,361.19821,391.35595
760.58,1322.60119,2206.27202,2150.73631,1247.97321,362.74583,393.33214
760.786,1322.16786,2202.4006,2145.2744,1245.15417,363.96488,395.39405
760.991,1320.91548,2195.69107,2138.6125,1242.09226,364.7744,397.05119
761.196,1320.28214,2190.14345,2133.1125,1240.01607,366.04583,398.9369
761.401,1319.94881,2184.8006,2126.99345,1237.20179,366.6506,401.26071
761.606,1318.41548,2178.63869,2120.60298,1235.00655,367.63631,402.66548
761.812,1317.02024,2172.41488,2114.1506,1232.66845,368.5506,404.44643
762.017,1315.57738,2167.73869,2108.68869,1230.0494,369.31726,405.85595
762.222,1313.83452,2163.33393,2102.1744,1226.62083,370.33155,407.50357
762.427,1312.53452,2157.91012,2096.2125,1224.23512,371.50298,409.56548
762.632,1310.9631,2152.73869,2091.47917,1222.05893,372.8744,411.49405
762.837,1310.80119,2147.06726,2086.35536,1219.3256,373.90298,413.8131
763.042,1309.23929,2141.39583,2080.3744,1215.93988,374.92202,415.98452
763.247,1307.88214,2135.80536,2074.56012,1213.25893,375.87917,417.80833
763.452,1306.2869,2130.74345,2068.38393,1210.21131,377.27917,420.05595
