lambda,0,30,60,90,120,150
610.287,764.05357,5113.66667,9943.52946,10657.57738,6572.24375,1511.90923
610.504,769.01071,5129.17143,9959.96756,10661.83452,6569.49137,1508.11875
610.721,773.60595,5146.09048,9975.96756,10664.66786,6564.48661,1502.68542
610.938,779.21071,5163.01429,9992.47232,10670.27738,6560.84375,1498.46161
611.155,784.27262,5178.7381,10007.00089,10675.35357,6557.21042,1493.76161
611.373,788.61548,5191.66667,10017.0628,10675.87262,6550.59613,1488.6378
611.59,792.79643,5206.41429,10031.51994,10679.94881,6547.76756,1483.84256
611.807,796.95833,5219.88095,10042.69137,10681.16786,6542.60565,1478.9378
612.024,802.10595,5234.60952,10055.75804,10685.20119,6537.70089,1474.05685
612.241,806.2869,5246.7619,10067.91518,10687.44881,6533.71518,1469.87113
612.458,811.20595,5260.89048,10082.1247,10693.31071,6530.03423,1464.79494
612.675,815.72976,5276.14286,10097.51994,10697.44405,6528.73899,1459.96161
612.892,820.11071,5288.84286,10107.01042,10696.40595,6521.88185,1454.28542
613.109,824.91548,5302.19048,10120.0247,10699.85357,6515.57232,1449.20923
613.326,829.42976,5316.5619,10131.76756,10701.81071,6509.2247,1443.57113
613.543,834.17262,5329.49048,10141.64851,10702.65357,6503.31042,1438.60446
613.76,838.85833,5345.24286,10156.81518,10708.28214,6497.59137,1434.04732
613.977,844.025,5359.08571,10169.44375,10708.47738,6489.44375,1429.42827
614.194,848.61548,5373.24762,10185.14375,10712.90595,6486.22946,1424.69018
614.411,853.16786,5385.68095,10193.15327,10713.50595,6477.77232,1419.17589
614.628,858.2631,5402.48095,10210.68185,10719.71548,6473.90089,1414.77589
614.845,863.32024,5416.63333,10223.70565,10723.28214,6467.41042,1410.21399
615.062,867.88214,5429.72857,10234.0628,10725.70119,6458.96756,1404.65685
615.279,872.1631,5441.31429,10240.99613,10725.52024,6447.61518,1399.26637
615.496,875.91548,5454.85714,10250.54375,10724.22024,6437.67708,1393.97113
615.713,879.93929,5465.59048,10258.83423,10721.84881,6425.93899,1388.58065
615.93,884.63929,5482.05238,10273.48185,10725.66786,6419.81042,1383.65685
616.146,888.94405,5494.61905,10281.28185,10725.39167,6408.01518,1378.62351
616.363,894.00595,5506.28095,10289.77708,10721.64881,6398.34851,1372.9997
616.58,898.27262,5519.81429,10302.50565,10723.69643,6390.34375,1367.76637
616.797,902.87738,5533.2381,10310.8247,10721.21548,6379.01994,1361.77113
617.014,907.4869,5544.19524,10315.58661,10714.44405,6366.20089,1356.31399
617.23,911.46786,5556.39524,10322.38185,10710.84405,6354.74851,1351.33304
617.447,915.89643,5568.7,10330.1247,10706.43929,6344.14375,1345.82827
617.664,920.17262,5582.91905,10340.69137,10707.425,6335.38661,1340.2997
617.88,924.80119,5596.69524,10351.9628,10709.0869,6328.83423,1336.05685
618.097,929.07262,5607.29048,10358.56756,10706.66786,6317.71518,1330.08542
618.314,933.89167,5617.44762,10363.64851,10701.60595,6308.44851,1323.96161
618.53,938.125,5628.21905,10369.57232,10698.67738,6298.49137,1317.30923
618.747,942.98214,5639.71905,10375.4628,10696.54881,6286.94375,1312.35685
618.964,947.7631,5652.92381,10385.88185,10695.0631,6279.18185,1308.05208
619.18,952.02976,5661.23333,10388.6247,10687.54405,6266.10565,1302.78542
619.397,956.27738,5672.78571,10394.50089,10681.53929,6255.1628,1297.45208
619.613,960.40595,5682.94286,10397.82946,10672.51548,6243.89137,1292.10446
619.83,965.325,5694.39048,10408.11518,10669.21548,6237.39137,1286.93304
620.047,970.20119,5705.68571,10416.30565,10668.62024,6230.33423,1282.24732
620.263,974.83452,5713.8381,10416.84375,10662.03452,6219.34851,1276.72351
620.48,978.42976,5721.88571,10415.8247,10653.85833,6205.91994,1270.57589
620.696,983.725,5732.71429,10423.1247,10649.70119,6198.14375,1265.42827
620.913,988.53452,5744.9,10430.72946,10647.47262,6190.04851,1260.1378
621.129,993.30595,5755.2,10436.65327,10641.5869,6179.29613,1255.35208
621.345,996.81071,5763.53333,10438.77708,10635.70119,6167.41994,1249.53304
621.562,1001.47738,5774.1381,10445.78185,10632.33452,6159.6247,1244.53304
621.778,1005.88214,5782.17619,10449.07232,10624.7631,6147.50565,1238.49494
621.995,1010.99643,5792.31905,10455.60089,10623.84881,6137.79613,1233.34256
622.211,1016.07738,5800.11905,10455.4247,10614.25357,6126.37232,1228.01399
622.427,1020.30595,5809.56667,10458.36756,10608.13929,6113.2628,1222.58542
622.644,1024.71548,5818.50476,10459.58661,10599.93452,6100.9628,1218.27113
622.86,1028.77262,5826.99524,10463.1247,10591.57738,6087.81994,1213.24732
623.076,1032.75833,5834.20476,10461.81518,10581.98214,6073.8628,1207.98542
623.293,1036.32976,5841.30476,10461.87232,10571.61071,6061.15804,1202.56637
623.509,1040.13929,5845.95714,10458.11042,10556.51548,6045.21042,1196.45208
623.725,1044.73452,5854.05714,10456.69613,10546.95357,6031.61994,1190.37589
623.942,1049.30595,5858.50952,10455.17232,10535.33929,6016.61042,1184.50446
624.158,1053.99167,5867.31905,10458.53899,10527.94881,6004.07232,1179.42351
624.374,1058.52976,5875.90952,10457.75804,10516.39643,5989.78185,1173.99494
624.59,1062.325,5881.62857,10454.01042,10502.45357,5972.90089,1167.47589
624.806,1066.44881,5891.2381,10456.94851,10493.62024,5960.73423,1161.78065
625.023,1070.92024,5896.45714,10457.71994,10479.43452,5946.43423,1156.5378
625.239,1074.70119,5901.90952,10455.00565,10466.32976,5931.14851,1150.74732
625.455,1077.79643,5905.09048,10451.29137,10452.05833,5913.80565,1144.8997
625.671,1081.35357,5908.99048,10443.90089,10438.10595,5897.24851,1139.25208
625.887,1086.85833,5917.05238,10445.68661,10428.53452,5884.02946,1134.24732
626.103,1090.62976,5924.18571,10444.33899,10418.725,5868.83899,1128.50923
626.319,1095.24405,5931.90476,10444.48185,10409.02024,5856.30089,1123.36161
626.535,1098.52976,5936.52857,10439.9247,10392.8869,5841.13423,1117.74256
626.751,1101.12976,5936.91429,10430.58661,10372.8631,5821.1628,1111.7378
626.967,1104.90119,5939.2619,10421.93899,10351.2631,5802.45804,1105.12827
627.183,1108.51548,5946.4381,10420.13899,10336.69643,5787.04851,1098.80923
627.399,1112.16786,5948.34286,10410.83423,10318.03452,5769.84851,1092.87113
627.615,1116.24881,5951.91905,10406.67232,10301.58214,5755.3247,1087.80446
627.831,1120.31071,5956.00952,10400.94375,10284.81548,5738.39613,1082.33304
628.047,1124.21548,5959.91905,10395.29613,10270.54405,5721.74851,1076.7378
628.263,1127.77262,5964.40476,10391.04375,10254.96786,5707.37232,1071.48065
628.479,1130.86786,5969.10952,10386.11518,10240.69643,5693.11518,1066.32827
628.695,1134.6631,5971.49524,10377.54851,10224.1631,5676.40089,1060.31875
628.911,1137.40119,5970.15238,10365.87232,10205.05833,5657.42946,1054.85208
629.127,1141.05357,5970.59524,10356.5628,10186.64405,5640.7247,1049.19018
629.343,1145.12024,5971.08571,10349.29137,10167.91071,5625.01518,1043.87589
629.558,1148.69643,5975.44286,10343.81994,10153.81071,5610.26756,1039.34256
629.774,1151.52024,5976.92381,10330.8628,10133.225,5592.80565,1033.76637
629.99,1155.34405,5979.67143,10322.29613,10115.49167,5577.08661,1028.72351
630.206,1159.14881,5981.88571,10314.97708,10095.325,5561.32946,1023.12351
630.422,1162.3631,5981.4619,10304.21042,10073.00119,5543.44851,1018.25685
630.637,1165.24405,5980.60952,10293.60565,10051.92976,5525.26756,1012.07589
630.853,1168.57262,5981.25238,10281.28185,10031.92024,5506.08185,1006.78065
631.069,1172.54881,5982.23333,10271.16756,10011.95357,5489.09137,1001.45208
631.285,1176.27738,5985.14286,10264.07232,9996.37262,5475.57232,995.9378
631.5,1179.41071,5984.64286,10255.31994,9980.03929,5459.33423,990.56637
631.716,1182.625,5982.05714,10241.67232,9959.37738,5440.70089,985.26161
631.932,1186.1631,5985.92857,10235.60565,9943.25357,5424.42946,980.31875
632.147,1189.55357,5988.80952,10227.16756,9925.35357,5406.87708,974.73304
632.363,1192.56786,5989.36667,10217.11518,9906.95833,5389.88661,968.69018
632.579,1196.17262,5993.12857,10209.06756,9888.53929,5375.05327,963.24732
632.794,1198.78214,5991.74286,10197.25804,9866.5869,5355.51042,957.12351
633.01,1202.6631,5990.94762,10185.21042,9844.825,5335.74375,951.40446
633.225,1205.87738,5991.18571,10176.69613,9823.75833,5317.51518,946.52827
633.441,1209.0869,5990.35238,10165.43899,9801.425,5298.07232,940.42827
633.656,1212.54881,5989.8381,10155.04375,9779.4631,5279.59137,935.55685
633.872,1214.81071,5990.69524,10142.54375,9759.4631,5260.75327,930.6997
634.087,1218.31548,5989.74286,10131.66756,9739.55357,5241.5247,924.49494
634.303,1222.58214,5990.87619,10126.27232,9723.26786,5226.18661,919.8997
634.518,1226.14881,5990.38095,10116.18661,9704.87262,5209.44851,914.79018
634.734,1229.54881,5990.34286,10105.23423,9688.3869,5191.59137,909.3997
634.949,1232.1631,5989.92381,10094.33423,9671.37262,5175.71042,903.88065
635.165,1235.40119,5988.86667,10081.15804,9648.72024,5156.76756,898.80446
635.38,1238.31548,5987.14286,10069.77232,9627.94881,5140.53899,893.60923
635.595,1241.51071,5985.79524,10057.57708,9607.13452,5121.95327,888.4997
635.811,1245.07738,5986.49524,10049.04375,9588.01548,5104.60565,884.35208
636.026,1249.05357,5987.1381,10038.65327,9568.54405,5088.5628,880.50923
636.241,1252.21071,5988.05238,10029.20565,9551.39167,5073.1247,875.36161
636.457,1255.14405,5986.07619,10017.30089,9532.62024,5055.3247,870.64256
636.672,1257.51548,5982.88571,10004.28185,9509.225,5037.01042,865.84256
636.887,1260.52024,5983.08095,9993.70565,9489.5869,5020.48185,860.85208
637.103,1263.34881,5981.41429,9983.37232,9471.54405,5003.94851,856.45685
637.318,1266.92024,5981.25714,9973.47708,9454.44881,4988.87708,852.15685
637.533,1270.14405,5982.14286,9965.45804,9438.69167,4974.7628,847.61399
637.748,1273.12024,5980.19048,9952.98661,9421.05833,4958.27232,842.17113
637.964,1276.08214,5983.22381,9945.71518,9405.79643,4943.79137,837.62351
638.179,1279.65833,5986.65238,9939.2247,9391.7631,4929.34375,832.54256
638.394,1283.22976,5986.20952,9928.64375,9372.4869,4911.64375,827.21399
638.609,1286.23929,5986.47619,9917.79137,9354.43929,4896.86756,823.07113
638.824,1289.0631,5987.04762,9904.93423,9334.65833,4878.60565,817.74732
639.039,1292.44405,5988.40476,9896.07708,9316.6631,4863.45804,813.21399
639.255,1295.3631,5986.85238,9885.40565,9297.18214,4848.42946,808.92827
639.47,1298.17262,5985.37143,9870.78185,9275.41548,4831.14375,803.62351
639.685,1301.00595,5984.42381,9859.7247,9256.60595,4815.69613,799.61875
639.9,1304.125,5985.18095,9852.0247,9241.12024,4800.90089,795.17589
640.115,1306.94881,5986.6,9845.23899,9225.24881,4788.48661,790.61399
640.33,1309.73452,5985.45238,9834.3628,9206.16786,4772.99613,785.98065
640.545,1312.325,5987.14762,9825.53899,9189.75357,4758.76756,781.21399
640.76,1315.03929,5986.40952,9817.61994,9171.97738,4742.37708,777.46161
640.975,1318.01548,5985.79048,9808.77232,9152.6631,4727.67708,772.7997
641.19,1322.07262,5987.74762,9801.47708,9138.42976,4714.69613,768.30923
641.405,1325.725,5987.44286,9795.20565,9122.50119,4700.57232,764.90446
641.62,1329.49643,5988.43333,9787.34375,9105.90595,4684.81994,760.0378
641.835,1332.82024,5989.76667,9779.70565,9088.28214,4670.0628,755.97589
642.05,1335.97262,5991.2381,9771.07232,9070.2869,4654.37232,751.77589
642.264,1339.45833,5994.60952,9764.51042,9054.56786,4641.10565,748.18065
642.479,1343.29167,5995.38571,9756.40089,9038.47262,4627.1247,744.54256
642.694,1345.77262,5993.47619,9744.64375,9018.12976,4611.0247,741.04732
642.909,1348.96786,5996.89524,9740.60565,9006.12976,4598.59613,737.23304
643.124,1352.07738,5998.48571,9733.47708,8990.77738,4584.92946,733.01875
643.339,1354.81548,5997.04762,9726.49613,8976.14881,4571.84375,729.37589
643.553,1357.91548,6000.5619,9720.68661,8961.32024,4557.51994,725.20446
643.768,1361.0869,6001.8,9713.85327,8946.37738,4543.55327,721.67589
643.983,1364.40595,6004.3,9709.37232,8931.06786,4529.47708,718.57113
644.198,1368.225,6008.35238,9703.9628,8918.03929,4516.98185,715.17589
644.412,1371.84405,6010.27619,9696.71518,8900.61548,4503.80089,711.90446
644.627,1374.62976,6011.07143,9688.87232,8886.21071,4488.61042,708.20446
644.842,1378.05357,6015.26667,9683.40089,8872.97738,4475.18661,704.3378
645.056,1381.2869,6016.18571,9675.58661,8857.06786,4461.16756,700.78065
645.271,1384.02976,6017.23333,9664.83423,8840.32024,4446.89137,696.77589
645.486,1388.14405,6022.10476,9657.89137,8827.80119,4436.37232,693.70446
645.7,1391.10595,6023.5,9651.34375,8814.35833,4423.00565,690.33304
645.915,1395.32976,6027.92381,9645.92946,8802.84881,4411.41518,687.10446
646.13,1398.30119,6028.2,9636.04851,8785.42976,4398.30089,684.42351
646.344,1401.30119,6029.25714,9628.81042,8772.15833,4385.53423,681.01399
646.559,1404.69167,6029.74286,9620.8247,8757.96786,4372.71994,677.14732
646.773,1408.325,6029.69048,9612.35327,8742.22976,4358.78185,673.76637
646.988,1411.75357,6031.13333,9604.05327,8726.04881,4345.62946,670.47113
647.202,1415.65833,6033.18095,9598.25804,8710.50595,4334.11042,666.8378
647.417,1419.69643,6033.3619,9591.3628,8694.80119,4322.71042,663.88542
647.631,1423.83452,6035.97143,9585.4247,8680.32024,4310.8247,660.92351
647.846,1428.025,6039.72381,9579.32946,8667.47262,4298.96756,657.89018
648.06,1431.98214,6042.2,9574.06756,8654.70595,4287.18185,655.41875
648.275,1435.82024,6047.82857,9570.2247,8644.04881,4276.41518,652.29494
648.489,1439.9631,6051.74762,9567.9247,8634.69167,4266.47708,649.05685
648.703,1443.62024,6055.37619,9564.52946,8624.29167,4256.80089,645.74256
648.918,1447.425,6058.39524,9558.00565,8612.51071,4245.33423,642.5378
649.132,1452.53929,6063.01429,9554.16756,8601.69643,4234.87232,640.29494
649.347,1456.9869,6064.29048,9548.48661,8589.26786,4224.93899,637.56161
649.561,1460.32024,6064.68571,9542.29137,8576.2631,4213.21518,634.44256
649.775,1465.35357,6070.20952,9541.43899,8566.27738,4203.99137,631.47589
649.99,1468.94881,6070.85238,9536.84375,8553.82976,4191.80565,628.8378
650.204,1473.225,6074.5381,9532.83423,8541.73929,4181.16756,626.06161
650.418,1476.80595,6076.88571,9527.52946,8529.10119,4170.20565,622.74732
650.632,1480.95357,6080.82857,9526.37708,8521.49643,4161.5628,620.16161
650.847,1484.625,6085.40952,9523.13423,8509.34405,4152.1247,617.24256
651.061,1488.59643,6089.7619,9520.25327,8499.55833,4141.12946,614.9997
651.275,1492.20119,6093.61905,9518.47232,8491.43929,4132.83423,612.42827
651.489,1496.90595,6098.79524,9520.69137,8486.64881,4126.94851,610.26637
651.703,1500.50595,6103.12381,9520.13899,8481.39167,4117.50089,607.42827
651.917,1504.54881,6107.5,9517.92946,8473.21071,4108.91994,605.33304
652.132,1507.96786,6109.91905,9513.75804,8464.06786,4099.39137,602.5997
652.346,1511.74405,6112.97619,9511.19613,8453.43929,4089.73423,599.83304
652.56,1515.35833,6115.54762,9506.47708,8443.15833,4080.46756,597.05208
652.774,1517.75357,6114.00476,9497.51042,8426.125,4068.01518,593.87589
652.988,1521.95357,6117.81905,9495.21518,8416.93452,4057.79137,591.58542
653.202,1525.625,6117.4381,9487.69613,8402.18214,4045.52946,588.55685
653.416,1529.47738,6120.9619,9487.41518,8394.14405,4035.69613,585.79018
653.63,1532.69643,6124.41905,9485.98185,8384.78214,4026.71042,583.31399
653.844,1536.10119,6128.38571,9484.01042,8376.01071,4017.01994,580.93304
654.058,1540.99167,6134.4619,9483.21518,8368.45357,4009.7628,578.62351
654.272,1544.69643,6138.36667,9478.67232,8358.52024,4000.99613,576.35208
654.486,1549.10595,6145.20476,9478.18661,8352.41071,3993.54375,573.67589
654.7,1552.66786,6149.37619,9475.20089,8343.64405,3984.81994,571.06161
654.914,1556.3869,6151.07619,9469.80089,8333.35833,3975.65327,568.39494
655.128,1559.39643,6153.41429,9464.20565,8321.4869,3965.05804,565.24732
655.342,1563.79167,6157.32381,9461.4247,8312.65357,3956.15327,563.14256
655.556,1567.47738,6159.36667,9457.45327,8301.23452,3947.75804,561.12827
655.769,1571.53452,6163.4,9454.09613,8290.58214,3939.68185,559.17589
655.983,1574.97262,6167.46667,9449.77232,8279.36786,3929.08185,556.99494
656.197,1579.325,6172.13333,9446.95327,8269.65357,3921.13423,555.44256
656.411,1583.11548,6174.00476,9440.10565,8257.91071,3910.48661,552.46161
656.625,1587.32976,6177.94286,9436.93423,8246.03452,3902.13899,550.5997
656.839,1591.94881,6182.78571,9436.27232,8238.35833,3893.71994,548.69018
657.052,1596.77262,6185.49048,9432.70089,8228.26786,3884.55327,546.49494
657.266,1601.51548,6193.14286,9433.41994,8221.125,3876.43423,544.68065
657.48,1605.21071,6196.0619,9429.99137,8209.01548,3867.98185,542.64732
657.693,1609.06786,6202.30476,9430.34375,8204.0631,3861.29137,541.40446
657.907,1613.16786,6203.8619,9424.58185,8192.63452,3851.86756,539.30923
658.121,1617.225,6204.68095,9418.77232,8179.95833,3841.65804,537.0378
658.335,1622.56786,6209.27619,9417.00565,8172.41548,3833.85327,534.72351
658.548,1626.21071,6212.6381,9412.99613,8160.71548,3823.87232,532.64256
658.762,1630.21548,6213.57143,9410.73423,8149.42976,3814.97232,530.1997
658.975,1633.73452,6214.77143,9405.95327,8137.7869,3805.19137,528.45685
659.189,1637.98214,6218.10952,9403.92946,8128.49643,3796.30089,527.35208
659.403,1642.28214,6223.87619,9402.04375,8118.4631,3787.55804,525.35685
659.616,1647.94405,6230.5381,9403.39613,8112.22024,3780.75804,523.76161
659.83,1651.59643,6233.2619,9399.48185,8101.64405,3772.11994,521.70923
660.043,1656.06786,6238.45714,9397.70565,8093.15357,3763.94851,519.33304
660.257,1660.30595,6242.52857,9394.38185,8084.04405,3753.9628,517.12351
660.47,1664.68214,6247.67619,9391.79137,8075.67738,3747.44375,514.87589
660.684,1669.62024,6252.2619,9387.04375,8064.97262,3738.50565,512.88542
660.897,1673.68214,6259.51429,9388.17232,8057.39167,3731.31994,511.50446
661.111,1677.86786,6264.07619,9386.17708,8050.78214,3723.41042,509.12351
661.324,1682.24405,6267.93333,9381.93899,8038.92024,3715.0628,506.82351
661.537,1686.2869,6271.80952,9378.33899,8028.2869,3706.01994,504.64732
661.751,1691.7869,6275.39524,9376.67708,8019.90119,3699.55804,502.73304
661.964,1695.93929,6280.4381,9372.98185,8012.51548,3691.4247,500.75208
662.178,1701.33452,6284.00952,9371.27708,8003.12024,3682.5628,498.7997
662.391,1705.49643,6290.2381,9371.04375,7995.64881,3674.40089,496.6378
662.604,1709.48214,6296.85714,9372.14375,7988.83929,3667.16756,494.77589
662.818,1712.52976,6300.38571,9369.43899,7977.43452,3657.87232,493.02827
663.031,1717.52976,6306.0381,9369.97708,7969.7631,3649.91994,491.39494
663.244,1722.12976,6311.98571,9370.93423,7965.27738,3642.55804,489.46637
663.457,1726.04405,6316.33333,9367.34375,7954.8631,3633.70089,487.55685
663.671,1731.42024,6322.57143,9368.85804,7948.81071,3627.63899,485.88542
663.884,1735.62024,6324.69048,9368.75804,7941.49643,3619.94375,484.26637
664.097,1739.86786,6329.71429,9367.62946,7933.57738,3612.33899,482.47113
664.31,1745.37262,6334.76667,9365.78661,7926.76786,3603.88185,480.74256
664.524,1749.78214,6338.9619,9364.23423,7918.35357,3596.81518,479.22827
664.737,1754.01548,6344.32381,9363.29137,7910.62976,3590.33899,477.61399
664.95,1758.06786,6344.37619,9358.31518,7900.19643,3580.55327,475.52827
665.163,1762.21071,6347.91429,9361.76756,7895.81071,3573.95327,474.15208
665.376,1766.93929,6352.3381,9360.37232,7890.41071,3567.34375,471.87589
665.589,1771.61548,6356.24286,9359.08661,7880.78214,3559.37232,470.44732
665.802,1774.66786,6358.05238,9356.45804,7870.9631,3551.30565,468.41399
666.015,1777.53929,6362.83333,9356.65327,7864.7869,3543.41518,466.69018
666.228,1781.41071,6367.73333,9356.84851,7859.64881,3536.31042,465.36637
666.442,1786.65357,6373.62381,9357.62946,7853.12024,3530.1247,463.28542
666.655,1790.12976,6378.14762,9353.44375,7842.025,3521.51994,461.84732
666.868,1794.48214,6382.47143,9351.27232,7831.87262,3514.21042,460.42351
667.081,1797.94405,6384.86667,9343.97708,7820.55833,3505.5247,458.24732
667.293,1802.3869,6389.12381,9341.80089,7813.30119,3498.49137,456.68065
667.506,1807.2631,6392.3,9340.06756,7806.43929,3492.10565,455.30923
667.719,1811.27262,6395.42857,9336.63423,7796.50595,3483.27232,453.75208
667.932,1816.17738,6401.83333,9338.83423,7790.24881,3476.50089,451.75685
668.145,1819.86786,6405.7,9336.7628,7781.72024,3468.18661,449.71875
668.358,1824.00119,6411.70952,9334.70089,7771.64405,3459.83899,448.7378
668.571,1828.22024,6416.7381,9334.54375,7763.69167,3451.23899,446.92351
668.784,1831.86786,6422.19524,9335.31042,7757.14881,3444.48661,445.65685
668.997,1836.06786,6425.71905,9332.61518,7747.94881,3436.50565,444.28542
669.209,1839.25357,6428.57619,9329.20089,7737.17262,3427.81518,442.32827
669.422,1843.22976,6433.98095,9327.60565,7728.61071,3420.40089,441.38542
669.635,1846.425,6435.4619,9319.22946,7715.59167,3411.28185,439.45208
669.848,1850.80595,6438.1381,9315.80565,7705.10119,3403.37708,437.82351
670.061,1854.96786,6444.2381,9317.88185,7700.89167,3395.89137,436.5997
670.273,1859.51548,6450.30476,9317.01042,7695.4631,3388.49137,435.90446
670.486,1864.95357,6454.68095,9315.04375,7688.09643,3382.40565,434.64256
670.699,1868.80119,6458.05238,9310.43899,7679.1631,3373.94375,433.17589
670.911,1872.11071,6461.02381,9306.29613,7668.85833,3364.96756,432.11875
671.124,1876.57738,6467.99048,9308.07232,7664.90595,3359.50565,430.62827
671.337,1881.03929,6471.12857,9305.33899,7659.04405,3352.35804,429.49494
671.549,1886.20119,6477.09048,9306.11042,7653.54405,3346.45327,428.60923
671.762,1890.83929,6479.05714,9303.19137,7644.13929,3338.57708,427.66161
671.975,1894.53452,6483.70476,9300.79613,7636.09643,3329.59613,425.92827
672.187,1899.46786,6489.42381,9300.41042,7628.4869,3323.19613,424.72827
672.4,1903.53929,6491.07619,9296.20089,7620.425,3315.04851,423.47589
672.612,1907.40595,6490.88571,9287.75804,7607.6869,3305.66756,421.77113
672.825,1910.97738,6492.29048,9283.40565,7599.13452,3297.39613,420.27589
673.037,1915.10119,6491.96667,9275.12946,7588.7631,3289.88661,419.50923
673.25,1918.61548,6492.45714,9270.58661,7577.13452,3281.37232,417.88065
673.462,1922.1631,6495.3619,9266.96756,7570.73929,3273.84375,416.20446
673.675,1926.64405,6495.92857,9262.01518,7561.49167,3265.95327,415.01875
673.887,1930.57262,6497.05714,9258.15804,7552.03452,3257.33899,413.16161
674.1,1934.98214,6501.19048,9255.72946,7546.32976,3250.20565,411.78065
674.312,1938.61071,6503.43333,9252.07708,7537.30119,3241.37232,410.77113
674.525,1941.73929,6501.94762,9242.26756,7522.79167,3232.02946,408.94732
674.737,1945.30119,6503.90952,9236.45804,7511.84405,3224.46756,407.62351
674.949,1948.325,6504.78095,9229.85327,7498.94405,3215.34851,406.63304
675.162,1951.76786,6504.90952,9225.61042,7488.23929,3206.48661,405.51875
675.374,1955.44405,6503.73333,9220.50565,7476.59167,3198.16756,404.32351
675.586,1958.54881,6501.63333,9215.27232,7466.32976,3188.7247,402.79018
675.799,1961.50595,6501.33333,9206.91042,7452.61548,3179.72946,402.10446
676.011,1964.87738,6499.31429,9202.1247,7440.73929,3170.17232,400.56637
676.223,1968.31548,6500.03333,9194.43899,7428.75357,3161.8628,398.87113
676.435,1970.79167,6496.64762,9185.27232,7415.04405,3152.64851,397.40923
676.648,1973.14405,6493.85238,9174.71994,7403.05357,3142.73423,396.58065
676.86,1975.25833,6491.37619,9165.32946,7391.10595,3134.53423,395.4378
677.072,1977.90119,6491.34762,9158.73423,7379.28214,3126.4247,394.48542
677.284,1980.98214,6492.18571,9152.32946,7369.00595,3118.79137,393.04256
677.496,1983.21548,6492.29048,9145.61518,7355.65833,3109.63899,391.30923
677.709,1986.89167,6492.90476,9138.71042,7344.91548,3101.5628,390.11399
677.921,1989.95833,6491.91905,9132.01042,7330.94881,3092.33423,388.79494
678.133,1993.33452,6492.45238,9124.82946,7320.47262,3084.03899,387.88542
678.345,1995.60595,6491.65238,9116.43899,7308.04405,3074.99613,386.85685
678.557,1997.78214,6486.35714,9103.5247,7290.5631,3064.41994,385.36637
678.769,1999.21548,6479.68095,9088.70565,7275.07262,3053.68661,384.00446
678.981,2002.14881,6477.65714,9079.77232,7263.01548,3045.33899,383.34256
679.193,2004.29643,6472.6381,9068.65804,7248.69167,3034.90089,381.52827
679.405,2006.64405,6469.64762,9058.80089,7235.67738,3025.16756,379.67589
679.617,2009.43929,6468.8,9052.27708,7222.13929,3016.73899,378.13304
679.829,2011.21071,6466.96667,9040.28661,7207.22024,3006.50565,376.96637
680.041,2012.825,6462.14762,9023.70089,7188.525,2996.50089,375.62827
680.253,2014.51548,6459.20952,9014.85804,7175.23452,2987.63423,373.76161
680.465,2016.57262,6457.85238,9003.38185,7161.49643,2978.74375,372.64256
680.677,2017.93452,6456.6619,8994.18661,7149.05357,2969.75327,370.99494
680.889,2020.08214,6455.57619,8981.93899,7133.04881,2960.41518,370.48065
681.101,2022.1631,6453.6381,8971.49613,7118.29643,2952.95327,369.14256
681.313,2024.14881,6450.74286,8959.16756,7101.11071,2942.42946,367.79494
681.525,2025.425,6446.69048,8947.11994,7085.75357,2932.4628,365.95685
681.736,2027.42976,6442.88095,8932.82946,7069.30119,2922.06756,364.58065
681.948,2029.35833,6438.19048,8920.18185,7053.10119,2912.02946,363.50446
682.16,2030.7631,6434.48571,8907.21042,7036.87738,2902.51994,362.47589
682.372,2031.8869,6427.38571,8889.8628,7018.28214,2891.57708,361.61875
682.584,2033.79167,6424.54762,8880.65327,7003.40119,2882.34375,360.41399
682.795,2035.42024,6418.9381,8865.76756,6985.55833,2871.98661,359.0997
683.007,2036.95357,6417.48095,8855.27708,6970.24881,2862.44375,357.84256
683.219,2039.09167,6417.01429,8846.22946,6954.12976,2853.10089,356.90446
683.43,2040.45833,6411.58571,8831.10565,6936.67262,2842.53423,355.61399
683.642,2041.97262,6408.36667,8819.58185,6920.44881,2832.58185,354.77113
683.854,2042.84881,6399.86667,8803.60089,6902.0631,2822.98661,353.59494
684.065,2044.75357,6394.8619,8784.51042,6885.04405,2813.01994,352.33304
684.277,2045.85357,6385.90952,8767.11042,6868.0869,2802.41042,351.14732
684.489,2047.73452,6382.59524,8756.89613,6853.05357,2792.36756,350.26161
684.7,2049.37262,6377.75238,8742.6628,6835.00119,2782.80089,349.38065
684.912,2048.98214,6368.57143,8722.01518,6814.225,2771.36756,348.45208
685.123,2049.5631,6362.01905,8704.62946,6794.33452,2760.11518,347.48542
685.335,2050.60595,6356.1381,8690.94851,6777.15357,2751.1628,345.76637
685.547,2050.87738,6348.89524,8674.18185,6757.5869,2739.23899,344.22827
685.758,2052.08214,6341.70476,8658.80089,6738.75833,2728.7628,343.03304
685.97,2052.9631,6335.80952,8643.14375,6719.91071,2718.75327,342.30923
686.181,2054.51071,6329.92857,8631.06756,6702.24881,2709.25804,341.48065
686.393,2054.82024,6323.19524,8615.4247,6685.42024,2699.51518,340.21399
686.604,2054.30595,6313.19048,8597.30565,6665.125,2687.65327,338.6997
686.815,2054.46786,6308.14286,8583.35804,6649.04405,2677.81994,337.39494
