lambda,0,30,60,90,120,150
686.393,787.57738,4720.73304,9191.38542,9913.81577,6306.96994,1308.7128
686.604,788.8631,4716.84732,9177.39018,9890.95387,6285.32708,1301.16042
686.815,790.32976,4718.01399,9165.88065,9871.33958,6267.36042,1293.88423
687.027,791.08214,4715.14732,9149.9997,9847.06339,6244.93185,1286.29851
687.238,792.44405,4712.78542,9137.77589,9825.88244,6223.82232,1279.40327
687.45,793.7869,4710.28542,9121.25208,9802.41577,6202.29375,1271.87946
687.661,795.37738,4706.50446,9104.81875,9780.30149,6180.98899,1264.8128
687.872,796.3869,4703.5378,9089.41399,9757.09196,6158.58899,1257.87946
688.084,797.88214,4699.76161,9076.43304,9731.29196,6137.06994,1250.16518
688.295,798.95833,4697.27589,9062.5378,9708.49196,6115.13185,1242.60804
688.506,799.75357,4694.95208,9048.13304,9683.7872,6090.56518,1235.44137
688.718,800.95833,4694.37113,9036.07589,9664.3872,6070.67946,1228.80327
688.929,802.52976,4690.57113,9019.91875,9637.74435,6046.94137,1221.49851
689.14,804.33452,4689.30446,9005.91875,9614.33482,6026.05565,1214.67946
689.351,806.5631,4688.04256,8995.29018,9595.70149,6003.41756,1207.82232
689.563,808.13452,4684.11399,8978.17113,9573.43958,5980.22708,1201.06518
689.774,808.82024,4681.48065,8961.45685,9548.98244,5957.76994,1193.48899
689.985,809.86786,4678.37589,8946.08542,9529.38244,5937.89375,1187.08899
690.196,811.53929,4675.42827,8931.50446,9507.39196,5916.88423,1180.79851
690.407,812.93929,4674.11875,8917.98542,9487.06815,5897.59375,1174.15565
690.618,814.1631,4670.82351,8903.66637,9462.49196,5876.60327,1167.08423
690.829,815.49167,4668.34256,8889.46161,9440.68244,5855.01756,1160.56042
691.041,816.9631,4665.28542,8873.80923,9415.84911,5832.46994,1153.88899
691.252,818.37738,4661.50923,8858.18065,9391.8253,5809.3747,1147.59375
691.463,820.69167,4659.71875,8844.11399,9368.6253,5789.80804,1141.33661
691.674,822.53929,4658.20446,8829.26161,9343.53006,5767.94137,1134.82708
691.885,824.15357,4656.48542,8814.17589,9320.49673,5745.69851,1128.42708
692.096,824.87262,4652.87113,8797.78065,9293.67768,5723.12232,1121.79375
692.307,826.81071,4651.07589,8782.29018,9268.7872,5701.50804,1115.54137
692.518,827.72024,4649.00923,8763.98065,9244.31577,5679.12232,1109.54137
692.729,829.34881,4646.50446,8746.04732,9218.14435,5658.88899,1103.38899
692.94,831.03929,4642.99018,8729.52827,9194.80149,5639.08899,1096.60804
693.151,832.20119,4639.29018,8712.99018,9170.18244,5618.79375,1090.54613
693.361,833.45357,4635.00446,8697.10923,9146.42054,5598.73661,1084.38423
693.572,834.19167,4629.69494,8676.72827,9120.3253,5577.81756,1078.08423
693.783,834.97738,4625.96161,8658.92351,9096.91101,5558.87946,1072.59375
693.994,836.15833,4622.61875,8645.35685,9072.84911,5539.71756,1066.68899
694.205,837.62976,4619.87589,8630.49018,9049.91577,5520.44613,1061.55565
694.416,839.09643,4617.51875,8614.66637,9026.07768,5497.96518,1055.72708
694.627,840.1631,4615.41875,8599.53304,9002.89196,5477.35089,1049.94137
694.837,841.17262,4609.31399,8581.24732,8974.81577,5453.35089,1044.02708
695.048,842.55357,4605.37589,8564.88065,8951.33482,5430.83661,1038.33661
695.259,843.57262,4602.62827,8546.06637,8926.03958,5410.30804,1032.16042
695.47,844.825,4599.12351,8528.95208,8901.06339,5388.28899,1026.86994
695.68,846.50119,4596.27113,8513.20923,8877.38244,5366.89375,1020.91756
695.891,847.73452,4590.62351,8494.90923,8851.27768,5342.33661,1014.23661
696.102,849.2631,4587.1997,8479.65208,8830.33006,5322.04137,1008.74613
696.312,850.70119,4582.93304,8462.32351,8803.49196,5301.43185,1003.35565
696.523,853.10595,4581.77589,8451.78542,8782.73958,5283.94137,998.16042
696.734,854.11548,4577.55685,8436.00923,8758.76339,5263.96994,992.32232
696.944,856.2631,4574.88542,8420.92351,8738.36339,5245.22708,986.48899
697.155,857.225,4572.12827,8408.22827,8719.03958,5225.64137,980.66994
697.366,858.10119,4567.38065,8390.90923,8694.19673,5204.70804,974.96518
697.576,860.24881,4564.39018,8375.51399,8671.63006,5184.60804,969.53185
697.787,861.62976,4560.30923,8358.20446,8648.10149,5165.56994,964.10804
697.997,863.26786,4558.19494,8344.56637,8625.72054,5144.74137,958.75565
698.208,864.38214,4553.37589,8328.45208,8600.72054,5123.47946,953.00327
698.418,865.39643,4549.4378,8310.77589,8575.69673,5100.68899,947.66518
698.629,866.97262,4544.99018,8294.55685,8551.76815,5080.0747,942.02232
698.839,868.17738,4540.38065,8279.37589,8526.4872,5060.68899,936.27946
699.05,869.60595,4537.12827,8264.28065,8504.43006,5041.15565,931.06042
699.26,871.34405,4535.12351,8251.81399,8486.81101,5023.46042,926.04613
699.47,872.10119,4529.64256,8233.94732,8462.05863,5002.83661,920.48423
699.681,874.02976,4524.74732,8219.46161,8438.14435,4981.38423,915.68899
699.891,875.1869,4520.15685,8202.4378,8414.80149,4961.51756,910.09851
700.102,876.11548,4516.00923,8188.71399,8393.50149,4942.81756,904.78423
700.312,876.825,4512.32351,8173.30446,8371.05863,4924.36042,900.60804
700.522,877.61071,4507.87589,8156.63304,8348.79196,4906.06518,895.38423
700.733,878.77262,4502.9378,8141.82827,8327.73006,4886.4747,890.53185
700.943,879.19167,4497.59018,8119.87113,8302.04911,4864.7128,885.03185
701.153,879.97262,4491.49018,8100.83304,8277.31577,4843.18899,879.9128
701.363,880.62024,4485.97113,8083.23304,8251.91577,4822.37946,875.24613
701.574,881.6631,4478.8378,8063.37113,8224.39673,4800.88423,870.29851
701.784,882.94881,4475.7378,8049.51399,8202.54435,4782.5128,865.97946
701.994,882.92976,4469.38542,8031.69018,8176.48244,4761.26042,861.15089
702.204,883.60595,4465.35685,8017.27589,8154.75387,4740.59375,856.39375
702.414,884.70595,4459.49494,8001.88542,8131.74911,4721.77946,851.51756
702.625,885.46786,4455.1378,7986.53304,8106.7872,4702.02232,847.0128
702.835,886.6869,4451.06161,7971.75208,8084.69673,4684.74137,842.28899
703.045,887.91071,4445.92827,7957.21875,8061.54435,4665.29375,837.40327
703.255,889.27738,4441.35208,7939.8378,8039.15863,4646.55089,833.42232
703.465,890.64405,4434.78065,7923.47113,8014.05387,4626.96994,828.19375
703.675,891.45833,4427.86637,7902.74732,7985.55387,4605.95089,823.55089
703.885,892.12024,4420.77589,7882.54732,7958.49196,4586.7747,818.59375
704.095,892.61548,4414.06637,7863.61399,7934.56339,4568.13185,813.83185
704.305,893.9631,4408.95685,7846.70923,7912.04911,4550.02708,809.5747
704.515,894.56786,4402.96637,7827.45208,7887.65387,4530.80804,805.26994
704.725,895.74881,4398.10923,7810.08542,7865.47292,4513.90327,800.63661
704.935,895.9869,4389.65208,7788.49018,7835.31101,4490.92708,796.29851
705.145,896.15833,4383.58542,7769.4997,7809.66815,4472.97946,791.69851
705.355,897.6631,4379.45685,7756.67113,7789.09196,4456.27946,788.14137
705.565,899.23452,4375.86637,7743.91875,7769.24435,4441.22232,784.31756
705.775,900.31548,4369.96161,7729.36637,7748.82054,4424.22708,780.17946
705.985,901.40595,4366.02351,7713.60446,7727.53958,4407.70327,776.1128
706.195,902.14405,4358.36637,7691.98065,7702.07768,4388.16042,771.28423
706.405,903.09167,4353.60446,7676.37113,7681.68244,4371.73185,766.43185
706.614,903.90595,4347.19018,7659.46637,7658.94435,4354.33661,762.34137
706.824,904.71548,4343.24732,7642.92827,7636.28244,4336.77946,757.99851
707.034,905.6869,4339.41399,7629.08065,7617.73958,4321.54137,754.15089
707.244,906.22024,4333.34732,7610.46161,7593.04435,4303.16518,750.19375
707.454,907.02976,4326.2997,7590.36161,7568.35863,4284.69375,746.40327
707.663,906.93929,4318.56637,7570.47113,7541.33006,4264.79851,741.63661
707.873,907.42976,4313.45685,7552.87589,7519.50625,4248.39851,737.84613
708.083,908.33452,4310.71875,7540.68542,7501.94911,4234.49851,734.0128
708.292,909.39643,4308.01875,7527.79018,7485.37292,4219.82708,730.81756
708.502,910.02024,4302.68065,7513.0378,7463.78244,4203.52232,726.83185
708.712,910.28214,4297.2378,7497.97589,7441.22054,4187.12708,722.63185
708.921,911.09167,4291.3378,7482.1378,7417.55387,4171.45089,719.32708
709.131,911.61071,4285.31399,7464.00446,7392.41577,4153.05089,715.34613
709.341,913.59643,4283.40446,7454.33304,7376.26339,4140.45089,711.75565
709.55,915.1631,4280.26161,7442.43304,7358.83958,4125.38899,708.3747
709.76,915.82976,4273.76637,7423.15208,7333.55863,4107.46994,704.25089
709.969,915.7631,4267.14732,7403.6997,7308.28244,4089.26518,699.95565
710.179,915.96786,4260.50923,7384.23304,7281.76815,4070.87946,695.64613
710.388,917.29643,4257.37113,7370.61399,7260.96339,4056.25089,692.28899
710.598,918.55833,4254.21399,7359.07113,7240.71577,4040.62232,688.84137
710.807,919.51548,4249.53304,7342.22351,7217.77768,4025.90327,685.86994
711.017,920.23929,4243.31875,7322.53304,7193.6253,4009.19375,681.66518
711.226,920.85357,4236.72827,7304.00446,7170.04911,3992.89375,677.76518
711.436,921.94881,4229.72351,7283.33304,7145.34911,3975.98423,674.2128
711.645,923.0631,4222.69494,7265.41875,7122.9253,3959.02708,670.78899
711.855,923.9631,4217.68542,7248.69494,7101.85863,3944.66994,666.9747
712.064,925.56786,4215.41875,7236.09018,7084.96815,3932.33185,664.11756
712.273,926.22024,4209.15685,7216.99494,7061.76339,3915.52232,660.54613
712.483,926.85833,4201.78065,7195.6378,7036.6253,3899.10327,656.69375
712.692,927.86786,4194.76161,7177.78065,7011.89673,3881.65089,652.48423
712.901,929.00119,4187.91399,7157.95685,6989.28244,3865.36042,648.92232
713.111,929.35357,4182.17589,7137.98542,6965.29196,3849.43185,645.68423
713.32,930.63929,4176.47113,7119.02827,6943.20149,3833.64137,641.86994
713.529,930.90595,4170.36161,7102.09494,6920.49673,3818.68423,638.36518
713.739,930.79167,4162.06637,7080.36637,6894.97292,3801.75089,634.45565
713.948,930.83929,4152.8997,7056.81875,6867.83958,3784.26042,630.75565
714.157,931.01548,4143.80923,7035.90446,6842.71577,3766.42708,627.09851
714.366,932.11071,4136.94256,7017.20446,6819.63006,3749.91756,624.0128
714.575,932.9631,4131.13304,6998.67113,6798.70625,3735.3747,621.11756
714.785,933.33929,4123.35208,6978.35685,6776.92054,3718.32708,618.02232
714.994,933.92976,4113.94256,6954.78065,6751.2872,3700.68899,614.82708
715.203,934.01548,4104.01399,6931.14256,6725.44435,3680.90327,610.83185
715.412,934.89167,4095.85685,6910.78065,6699.29673,3662.22708,607.92232
715.621,935.6869,4087.63304,6889.5997,6675.26339,3645.69851,604.90804
715.83,935.39643,4080.6378,6867.61875,6650.11577,3628.66042,601.4747
716.039,935.29167,4071.79018,6843.44256,6624.35387,3611.62708,597.76042
716.248,934.38214,4062.61875,6820.62827,6598.32054,3594.11756,594.14137
716.457,934.40595,4052.71875,6799.26161,6572.65863,3577.79375,591.02232
716.666,934.16786,4043.57589,6778.54256,6546.31577,3560.57946,587.82232
716.875,933.93452,4033.99018,6756.02351,6520.4872,3542.50804,584.76994
717.084,933.91071,4025.20923,6732.07589,6495.22054,3526.39851,582.24613
717.293,933.64405,4016.71399,6709.46637,6466.53006,3509.24137,579.33661
717.502,934.03929,4008.10923,6689.21875,6441.34435,3492.93661,576.41756
717.711,932.95357,3997.57113,6665.15685,6413.5872,3474.49375,572.66994
717.92,932.82024,3986.05208,6641.09494,6387.5253,3456.42232,569.48899
718.129,931.97262,3974.59018,6615.04256,6359.01101,3438.00327,566.56518
718.338,932.14881,3965.38542,6593.42351,6332.50625,3420.78899,563.46518
718.547,931.19167,3955.91875,6569.75208,6306.64435,3403.86994,560.06518
718.755,930.73929,3946.79018,6546.33304,6281.07768,3387.60327,556.89851
718.964,930.74405,3936.88065,6524.10923,6253.5872,3369.4747,553.92708
719.173,929.57262,3923.44732,6498.32351,6222.43958,3350.69851,550.48899
719.382,929.01548,3913.45685,6477.51399,6196.23006,3332.96042,547.2128
719.591,929.43929,3905.54732,6458.83304,6172.68244,3317.6747,544.28899
719.799,928.63452,3896.36637,6438.46161,6149.55387,3303.25089,541.25565
720.008,927.66786,3886.93304,6417.08065,6124.89673,3286.60327,538.26518
720.217,927.03929,3876.37113,6396.07113,6100.15863,3269.17946,535.2747
720.425,926.44881,3867.71399,6377.13304,6075.60625,3253.86994,532.38423
720.634,926.93929,3856.80923,6355.84256,6048.79673,3236.56994,529.76518
720.843,926.11548,3846.15208,6330.18065,6021.7253,3217.06994,526.08899
721.051,925.72976,3836.57589,6307.32827,5995.34911,3200.26518,522.84613
721.26,925.75833,3827.04732,6286.45685,5969.43958,3184.43661,520.09375
721.469,925.54881,3818.71875,6268.3997,5945.91101,3168.24137,517.36994
721.677,925.73929,3810.12351,6248.4997,5923.64911,3152.22708,515.04137
721.886,925.51071,3799.49018,6225.17589,5898.12054,3135.50327,512.43185
722.094,925.69167,3789.26161,6202.2378,5873.15387,3119.44137,510.0128
722.303,925.83452,3781.99494,6182.52827,5849.05863,3104.42232,507.79375
722.511,926.57262,3774.57113,6165.3378,5827.64435,3090.38423,505.78899
722.72,926.38214,3764.80923,6141.5997,5803.86815,3074.08899,502.87946
722.928,927.22024,3757.94732,6124.90923,5783.1253,3060.18899,501.09375
723.137,927.04405,3747.92827,6102.7378,5757.4872,3044.32708,498.78899
723.345,926.37262,3739.53304,6083.79494,5736.07768,3030.23661,496.5747
723.554,926.55357,3733.92827,6066.55208,5716.13006,3017.27946,494.79375
723.762,926.46786,3726.68065,6046.55685,5696.21577,3004.94613,492.87946
723.971,926.62976,3719.00446,6025.80446,5673.10625,2991.45565,490.74613
724.179,927.36786,3713.6378,6008.9378,5653.21101,2978.20804,488.96518
724.387,927.53452,3705.54732,5991.27113,5631.18244,2963.84137,487.22232
724.596,927.74881,3696.64732,5971.50923,5606.99673,2948.82708,484.8747
724.804,928.18214,3687.55685,5952.84732,5585.31101,2934.30327,483.10327
725.012,927.77262,3682.79494,5935.9378,5565.76339,2921.65565,480.68423
725.221,928.45833,3673.94732,5918.69494,5543.55387,2908.56042,479.2128
725.429,929.07738,3669.02827,5904.39494,5526.2872,2897.0747,477.94613
725.637,929.27738,3662.42351,5886.74732,5505.8253,2884.24613,476.22708
725.845,929.125,3653.53304,5866.32827,5482.84911,2869.93185,474.2128
726.054,929.13452,3644.92351,5847.69494,5461.38244,2857.12232,472.20804
726.262,929.91548,3636.89018,5830.80446,5442.14911,2844.00327,470.3747
726.47,930.37262,3632.20923,5818.18542,5425.31101,2832.89375,469.04613
726.678,930.72024,3625.6997,5801.86161,5408.24435,2820.8747,467.06518
726.886,930.8631,3619.48065,5784.95208,5388.66815,2807.85089,465.10804
727.095,931.54405,3615.52827,5773.36161,5372.0253,2797.70327,463.99851
727.303,931.85833,3608.75208,5757.3378,5353.56339,2786.10804,462.16994
727.511,932.5631,3602.26637,5743.12351,5335.86339,2774.62708,460.61756
727.719,932.73929,3594.52827,5724.3378,5313.59196,2761.81756,458.73661
727.927,933.5869,3587.71875,5707.46161,5293.60149,2749.57946,457.1128
728.135,933.42976,3579.91399,5691.26637,5273.24435,2737.04137,455.47946
728.343,933.62024,3572.31875,5674.85208,5252.57292,2724.26518,454.10327
728.551,933.19167,3562.96161,5654.92827,5228.91101,2711.03661,452.02708
728.759,933.43452,3555.37589,5635.2378,5207.47768,2698.88423,450.59851
728.967,934.2869,3549.2378,5618.55208,5189.42054,2687.65565,449.80804
729.175,934.83929,3543.63304,5600.50923,5168.96815,2674.85565,448.16042
729.383,935.75357,3535.52351,5582.92351,5148.23482,2661.43661,447.45089
729.591,935.14405,3527.78542,5563.7378,5127.24435,2649.42708,445.4128
729.799,935.08214,3518.05685,5542.03304,5104.97292,2635.82708,443.69375
730.007,934.83929,3509.82351,5524.13304,5086.0872,2623.38423,442.34613
730.214,934.94405,3501.22827,5505.77113,5066.53006,2611.44613,440.99375
730.422,935.60119,3495.36637,5489.95208,5049.44435,2599.43185,439.36042
730.63,935.30119,3488.5997,5472.54732,5029.03482,2587.0747,438.30327
730.838,935.23452,3480.27113,5452.37589,5008.41101,2573.83661,437.09851
731.046,935.45833,3471.51399,5433.41875,4988.4253,2561.13661,436.34613
731.254,935.53929,3462.41399,5412.90446,4966.43482,2548.62232,435.13185
731.461,934.61548,3450.9378,5390.55208,4943.27292,2534.70327,433.86994
731.669,934.36786,3441.66161,5370.84732,4921.56339,2521.44613,432.80804
731.877,933.35833,3432.62827,5350.66637,4901.2872,2507.90804,431.38423
732.085,933.72976,3424.67113,5332.24732,4881.37768,2495.92708,430.26042
732.292,933.51548,3414.99494,5313.7997,4861.31577,2482.92708,429.00804
732.5,933.59167,3405.62351,5292.90446,4839.43482,2469.84613,427.56042
732.708,932.95833,3395.88065,5273.61399,4819.64911,2457.22708,426.60327
732.915,932.81548,3386.89018,5252.47589,4799.12054,2444.8128,425.70327
733.123,932.13452,3377.62827,5232.87589,4779.12054,2432.42708,424.56518
733.331,931.99167,3367.6997,5214.85685,4758.51101,2420.49375,423.25089
733.538,931.20595,3358.34732,5197.48065,4739.73958,2408.88423,422.45089
733.746,930.3631,3349.10923,5177.21399,4719.82054,2397.00804,421.35089
733.953,930.66786,3340.76637,5158.71875,4700.2253,2385.50804,420.42232
734.161,930.46786,3331.84732,5139.92351,4679.43482,2373.7747,419.61756
734.368,930.6631,3322.89494,5121.8378,4659.65863,2362.90327,418.62708
734.576,931.23452,3316.22351,5105.04732,4641.24911,2351.66994,417.76994
734.783,930.05833,3305.75208,5085.39018,4620.23482,2340.06994,417.17946
734.991,929.09643,3296.28542,5066.67113,4602.10625,2329.00327,415.96042
735.198,928.54405,3286.11399,5047.64732,4581.53958,2317.59851,414.72232
735.406,927.525,3277.31875,5028.24256,4560.7872,2305.93185,413.54613
735.613,927.1631,3268.08542,5010.91875,4543.59673,2295.53661,412.35089
735.821,927.425,3260.91875,4995.48542,4525.83482,2285.3747,411.27946
736.028,926.65833,3252.05685,4976.07113,4504.99673,2274.23185,410.28423
736.235,926.97738,3243.86637,4959.46161,4485.38244,2264.29375,409.75565
736.443,926.67738,3234.62351,4941.67113,4467.28244,2253.25089,408.86994
736.65,925.99643,3224.54256,4922.14256,4446.43958,2241.7747,407.94137
736.857,925.34405,3216.43304,4904.96161,4428.01101,2231.96994,407.56042
737.065,924.4869,3207.06637,4884.84732,4406.93958,2220.22708,406.42708
737.272,923.62976,3198.64256,4868.89494,4388.96339,2209.39851,405.53185
737.479,923.93929,3190.47589,4852.31399,4370.00149,2199.44137,404.95565
737.686,923.70595,3182.34256,4832.94732,4351.94911,2190.04137,403.92708
737.894,923.61548,3173.78065,4814.68542,4333.36815,2179.76518,402.95089
738.101,922.79643,3164.68065,4796.07113,4314.79196,2169.99375,402.09375
738.308,922.67738,3156.92827,4780.23304,4298.46815,2160.9128,402.09851
738.515,922.52976,3148.60923,4764.72827,4281.9872,2151.2747,401.64137
738.722,921.97738,3140.78542,4747.41399,4263.0253,2140.27946,400.87946
738.929,921.0631,3130.32351,4727.48065,4243.40625,2130.19375,400.04137
739.137,920.92024,3122.24732,4708.82351,4224.86815,2120.93185,399.45565
739.344,920.79167,3113.87589,4691.51399,4206.13482,2111.16994,399.18423
739.551,920.54881,3105.87113,4674.71875,4187.97768,2101.35565,398.79851
739.758,920.68214,3096.4997,4658.53304,4169.63006,2091.92708,398.22232
739.965,920.23452,3088.02827,4641.5378,4150.17768,2081.61756,398.30804
740.172,920.37262,3079.71399,4625.42351,4132.96815,2071.76042,398.07946
740.379,920.65357,3071.33304,4608.8378,4115.49196,2062.09851,397.95565
740.586,920.10595,3062.04256,4590.34256,4097.37768,2051.51756,397.33661
740.793,919.67262,3053.31399,4573.97113,4078.97768,2041.56042,397.46994
741.0,919.52024,3045.48065,4556.83304,4061.93006,2032.50804,397.09851
741.207,919.8631,3037.48542,4540.63304,4046.22054,2023.26518,396.80804
741.414,920.25833,3030.77589,4526.08542,4031.10149,2015.95089,397.1128
741.621,921.19643,3023.72827,4511.76161,4016.60149,2008.64613,397.65565
741.828,921.34881,3016.39018,4496.19018,4001.76815,1999.40804,397.63185
742.034,921.23452,3008.22827,4479.97113,3985.56339,1989.36518,398.25089
742.241,921.29167,3000.5997,4463.85208,3970.80149,1981.28423,398.34613
742.448,921.55833,2992.20923,4447.4378,3954.09673,1971.96042,398.46042
742.655,921.33452,2984.04256,4430.74732,3937.44435,1962.17946,398.0747
742.862,920.94881,2974.90923,4413.32827,3919.90625,1953.01756,397.86994
743.069,920.84405,2966.40923,4397.47113,3904.90625,1945.26994,398.06518
743.275,921.225,2959.20923,4382.6378,3889.23006,1936.9747,398.33185
743.482,921.65357,2951.76637,4369.48065,3874.16339,1928.6128,398.76042
743.689,922.0869,2943.89494,4352.80923,3856.98244,1920.00327,398.68899
743.896,922.53452,2936.45208,4336.93304,3841.81101,1912.35565,399.05565
744.102,922.82024,2930.70446,4321.59494,3826.53006,1905.36518,399.64137
744.309,923.31548,2924.2378,4306.21399,3811.47292,1897.79851,399.7747
744.516,923.13929,2917.14732,4289.24256,3796.14911,1890.37946,400.16042
744.722,923.23452,2910.55685,4274.59018,3782.66339,1882.99851,400.30327
744.929,923.9869,2904.55208,4261.47113,3768.77768,1876.7128,401.22708
745.135,924.24405,2898.13304,4245.82827,3754.40149,1869.6747,401.59851
745.342,924.70119,2891.88065,4231.25685,3741.27292,1862.85565,402.30804
745.549,925.01548,2885.12351,4216.78065,3727.21577,1855.09851,402.62708
745.755,925.41548,2877.85685,4202.11875,3713.84435,1847.12708,402.68423
745.962,925.05833,2870.27113,4187.46637,3699.33482,1838.79375,402.94613
746.168,924.78214,2863.05208,4174.16161,3686.1253,1832.62232,403.27946
746.375,924.99643,2856.42827,4160.76161,3671.87292,1825.68423,403.39851
746.581,925.55833,2850.14256,4146.20923,3656.78244,1818.86994,404.47946
746.788,926.39167,2844.2378,4133.51399,3643.40625,1811.44613,405.59375
746.994,927.03929,2838.40446,4120.40446,3629.85387,1805.23661,406.44613
747.201,927.425,2832.39018,4108.0997,3617.06339,1798.93661,407.52232
747.407,928.00119,2826.48065,4093.76637,3602.60625,1791.77946,408.44137
747.613,927.84881,2819.21399,4081.26637,3590.12054,1785.12232,409.64613
747.82,927.70119,2812.28065,4065.88065,3575.0253,1777.29851,410.17946
748.026,927.85357,2805.89018,4053.58542,3563.50149,1770.76518,411.08423
748.232,927.94881,2798.77113,4040.99018,3550.04435,1763.78423,412.2128
748.439,928.025,2791.55685,4028.16637,3536.45387,1756.68423,412.95565
748.645,928.825,2785.67589,4017.24732,3525.19673,1750.35089,413.73661
748.851,929.8869,2778.6378,4004.11875,3512.89673,1744.19375,415.12708
749.058,930.44881,2771.68542,3991.28542,3500.15387,1738.15565,416.42708
749.264,930.74405,2765.42827,3978.71875,3487.3872,1732.17946,417.06994
749.47,931.21548,2758.6997,3967.05208,3475.46339,1726.48423,417.99851
749.676,931.66786,2751.52827,3954.2378,3461.50625,1720.08423,419.02232
749.883,931.70595,2744.70446,3942.65208,3447.36815,1714.81756,420.28423
750.089,932.025,2738.31399,3930.57113,3434.48244,1708.31756,421.68423
750.295,933.33452,2732.95685,3917.97589,3421.03482,1702.05565,423.26518
750.501,933.86786,2726.56637,3904.69494,3405.91101,1694.76518,424.58423
750.707,934.60119,2720.5997,3893.1997,3394.20149,1689.32708,426.06518
750.913,934.97262,2713.79018,3882.41875,3382.17292,1682.88423,427.02708
751.119,935.13452,2706.80923,3870.27113,3369.74911,1677.43185,428.09375
751.325,935.83452,2700.71399,3859.21875,3358.03482,1671.46518,429.68899
751.531,937.01071,2694.90923,3846.39494,3345.27292,1665.26518,431.23661
751.738,938.01071,2688.61399,3835.38065,3334.10625,1659.72708,432.50327
751.944,939.125,2684.36637,3824.62351,3323.04911,1654.86042,433.93185
752.15,940.17262,2677.94256,3812.75685,3311.76339,1650.40804,435.30327
752.356,941.1631,2672.90923,3801.84732,3298.79196,1645.40804,436.78899
752.562,941.8631,2666.70923,3789.8997,3287.07292,1640.53185,437.74137
752.767,943.04881,2660.27113,3777.13304,3275.23482,1634.4747,439.42232
752.973,943.78214,2654.51875,3764.15685,3263.57292,1629.50804,440.92232
753.179,944.74405,2648.8378,3753.57589,3250.28244,1624.28899,442.08899
753.385,945.4631,2642.9378,3741.0997,3237.25387,1618.90327,443.79851
753.591,945.71548,2636.77589,3728.98542,3225.00625,1613.14613,445.40327
753.797,946.11548,2630.84732,3715.71875,3211.76815,1607.46042,447.00327
754.003,947.09643,2626.7997,3704.67113,3200.18244,1603.23661,448.94613
754.209,948.80595,2622.44256,3691.38542,3188.8872,1597.95089,450.96518
754.414,950.24881,2616.90923,3679.18065,3176.80625,1594.08423,452.66042
754.62,950.82976,2610.04732,3666.63304,3163.21101,1589.15089,453.93661
754.826,952.22024,2604.64256,3655.96161,3151.95863,1585.2747,455.31756
755.032,952.48214,2599.04732,3642.31875,3139.86815,1580.42708,457.12232
755.237,953.54405,2593.19018,3628.55685,3126.50625,1575.78423,458.70327
755.443,955.125,2587.87113,3617.77113,3115.33006,1571.72232,460.56518
755.649,955.55357,2581.79018,3604.32827,3103.37292,1566.84137,462.27946
755.855,955.90595,2576.94732,3593.48542,3094.06339,1563.02708,464.18899
756.06,956.64405,2571.2997,3581.99018,3082.40625,1559.10804,466.03185
756.266,957.14881,2565.86637,3568.61875,3068.86815,1553.62232,467.72708
756.472,957.83452,2560.89018,3557.67589,3057.75387,1548.70327,469.63185
756.677,958.93452,2555.5997,3546.50446,3047.40625,1544.99375,471.53661
756.883,959.51071,2550.02827,3534.8997,3036.4872,1539.85565,473.68423
757.088,960.05833,2544.77589,3523.82351,3025.43958,1535.91756,475.69851
757.294,960.50595,2539.51399,3513.22351,3014.75387,1532.25089,478.13185
757.499,960.94881,2535.7378,3502.80923,3005.70625,1528.35565,480.27946
757.705,962.35357,2530.60923,3492.16637,2995.72054,1524.3128,481.88423
757.91,963.67262,2526.45685,3481.13304,2985.63482,1521.10327,484.18423
758.116,964.86786,2522.24732,3472.81399,2976.71101,1517.68899,486.51756
758.321,965.39167,2516.05208,3461.6997,2966.29196,1513.10804,488.37946
758.527,965.85357,2509.78065,3451.84732,2956.85863,1509.9747,490.28423
758.732,966.33452,2504.61399,3441.99494,2947.48244,1506.76042,492.56994
758.938,967.67262,2500.85208,3433.70446,2940.06815,1504.38423,495.00804
759.143,968.68214,2496.80923,3423.27589,2931.2872,1500.9747,497.81756
759.348,970.33929,2492.22351,3414.8997,2921.44435,1498.37946,500.42232
759.554,970.9869,2488.30923,3405.15208,2912.36815,1495.39851,503.34613
759.759,971.76786,2484.33304,3395.1997,2903.39673,1492.20327,505.44613
759.964,973.15357,2479.96637,3386.82827,2894.84911,1489.66994,508.4747
760.17,974.9631,2475.6997,3376.66161,2884.86339,1486.58423,510.54613
760.375,975.70119,2471.92827,3366.49494,2875.09673,1483.61756,513.57946
760.58,976.96786,2467.02827,3357.92827,2867.16339,1481.79851,516.27946
760.786,978.64405,2462.75208,3349.34256,2858.77768,1479.48423,519.2128
760.991,979.50595,2458.27113,3338.71875,2848.68244,1476.78423,521.89375
761.196,981.42024,2454.62351,3329.81399,2839.65863,1475.24613,524.85565
761.401,982.2631,2450.00446,3320.81399,2831.00149,1473.15565,527.52708
761.606,983.19643,2445.15208,3309.84732,2820.29673,1469.52708,530.20327
761.812,984.15357,2440.38542,3300.30923,2811.56339,1466.96994,533.2747
762.017,984.62024,2437.02351,3291.62351,2803.10149,1465.01756,536.42708
762.222,986.1869,2432.52351,3282.55685,2795.42054,1462.09851,539.10327
762.427,987.95833,2427.80923,3271.9997,2787.10625,1459.42232,542.22232
762.632,989.1869,2423.18542,3263.38065,2779.48244,1457.3128,545.34613
