wavelength_nm,intensity
553.0265132566283,210330851817.808
553.2016008004002,210617451392.7585
553.3766883441722,210904154329.70114
553.5517758879439,211190960294.70798
553.7268634317159,211477868953.81708
553.9019509754878,211764879973.03326
554.0770385192596,212051993018.3295
554.2521260630316,212339207755.6469
554.4272136068033,212626523850.89783
554.6023011505753,212913940969.96606
554.7773886943472,213201458778.70718
554.9524762381191,213489076942.94986
555.1275637818909,213776795128.4984
555.3026513256629,214064613001.1328
555.4777388694347,214352530226.60843
555.6528264132066,214640546470.66006
555.8279139569785,214928661399.0011
556.0030015007503,215216874677.32504
556.1780890445223,215505185971.3054
556.3531765882941,215793594946.5999
556.528264132066,216082101268.84802
556.7033516758379,216370704603.67502
556.8784392196097,216659404616.68982
557.0535267633817,216948200973.49002
557.2286143071536,217237093339.6588
557.4037018509254,217526081380.7698
557.5787893946973,217815164762.38663
557.7538769384693,218104343150.06104
557.9289644822411,218393616209.3398
558.104052026013,218682983605.7612
558.2791395697849,218972445004.85806
558.4542271135567,219262000072.15854
558.6293146573287,219551648473.18616
558.8044022011006,219841389873.46237
558.9794897448724,220131223938.50668
559.1545772886443,220421150333.8381
559.3296648324163,220711168724.97714
559.5047523761881,221001278777.44296
559.6798399199599,221291480156.75974
559.8549274637319,221581772528.45508
560.0300150075037,221872155558.05997
560.2051025512757,222162628911.1124
560.3801900950476,222453192253.15582
560.5552776388193,222743845249.74243
560.7303651825913,223034587566.43326
560.9054527263633,223325418868.79776
561.0805402701351,223616338822.41754
561.2556278139069,223907347092.88733
561.4307153576789,224198443345.81146
561.6058029014507,224489627246.8105
561.7808904452227,224780898461.5202
561.9559779889945,225072256655.5914
562.1310655327663,225363701494.6923
562.3061530765383,225655232644.50928
562.4812406203102,225946849770.7472
562.6563281640821,226238552539.13193
562.8314157078539,226530340615.41006
563.0065032516258,226822213665.35114
563.1815907953977,227114171354.74533
563.3566783391697,227406213349.4092
563.5317658829414,227698339315.18402
563.7068534267133,227990548917.9379
563.8819409704852,228282841823.56418
564.0570285142571,228575217697.98584
564.2321160580291,228867676207.15472
564.4072036018008,229160217017.05286
564.5822911455728,229452839793.69376
564.7573786893447,229745544203.1225
564.9324662331165,230038329911.4174
565.1075537768884,230331196584.69064
565.2826413206603,230624143889.0908
565.4577288644322,230917171490.80145
565.6328164082041,231210279056.04388
565.807903951976,231503466251.0765
565.9829914957478,231796732742.19766
566.1580790395197,232090078195.74524
566.3331665832917,232383502278.09866
566.5082541270635,232677004655.6798
566.6833416708354,232970584994.95206
566.8584292146073,233264242962.42307
567.0335167583792,233557978224.64667
567.2086043021511,233851790448.2214
567.383691845923,234145679299.79315
567.5587793896948,234439644446.05478
567.7338669334667,234733685553.74945
567.9089544772387,235027802289.6682
568.0840420210105,235321994320.65457
568.2591295647824,235616261313.6025
568.4342171085543,235910602935.45856
568.6093046523262,236205018853.22314
568.7843921960981,236499508733.95175
568.95947973987,236794072244.75455
569.1345672836418,237088709052.79816
569.3096548274137,237383418825.3065
569.4847423711857,237678201229.56207
569.6598299149574,237973055932.90567
569.8349174587294,238267982602.73975
570.0100050025013,238562980906.5276
570.1850925462732,238858050511.79214
570.3601800900451,239153191086.1224
570.5352676338169,239448402297.1697
570.7103551775888,239743683812.6501
570.8854427213607,240039035300.34537
571.0605302651326,240334456428.1053
571.2356178089044,240629946863.84512
571.4107053526764,240925506275.54974
571.5857928964482,241221134331.27368
571.7608804402201,241516830699.14142
571.935967983992,241812595047.34863
572.1110555277638,242108427044.16257
572.2861430715358,242404326357.92453
572.4612306153076,242700292657.04956
572.6363181590796,242996325610.02765
572.8114057028514,243292424885.42392
572.9864932466232,243588590151.8799
573.1615807903952,243884821078.11652
573.3366683341671,244181117332.93124
573.5117558779389,244477478585.20178
573.6868434217108,244773904503.88626
573.8619309654828,245070394758.02344
574.0370185092546,245366949016.7342
574.2121060530266,245663566949.22238
574.3871935967984,245960248224.7768
574.5622811405702,246256992512.76874
574.7373686843422,246553799482.6571
574.9124562281141,246850668803.98535
575.0875437718859,247147600146.38574
575.2626313156578,247444593179.57898
575.4377188594298,247741647573.374
575.6128064032016,248038762997.66916
575.7878939469734,248335939122.45526
575.9629814907454,248633175617.81357
576.1380690345172,248930472153.91803
576.3131565782892,249227828401.03674
576.4882441220611,249525244029.53122
576.6633316658329,249822718709.8586
576.8384192096048,250120252112.57175
577.0135067533768,250417843908.32117
577.1885942971486,250715493767.8546
577.3636818409204,251013201362.01733
577.5387693846924,251310966361.7553
577.7138569284642,251608788438.1146
577.8889444722362,251906667262.2426
578.064032016008,252204602505.38773
578.2391195597799,252502593838.90176
578.4142071035518,252800640934.24045
578.5892946473238,253098743462.9629
578.7643821910956,253396901096.7354
578.9394697348674,253695113507.329
579.1145572786393,253993380366.62115
579.2896448224112,254291701346.59854
579.4647323661832,254590076119.35638
579.6398199099549,254888504357.09784
579.8149074537268,255186985732.13864
579.9899949974987,255485519916.9037
580.1650825412706,255784106583.93106
580.3401700850426,256082745405.8703
580.5152576288143,256381436055.4857
580.6903451725863,256680178205.65558
580.8654327163582,256978971529.37396
581.04052026013,257277815699.74896
581.2156078039019,257576710390.0079
581.3906953476738,257875655273.49432
581.5657828914457,258174650023.6705
581.7408704352176,258473694314.11847
581.9159579789895,258772787818.5392
582.0910455227613,259071930210.7551
582.2661330665333,259371121164.71005
582.4412206103052,259670360354.4713
582.616308154077,259969647454.22803
582.7913956978489,260268982138.29367
582.9664832416208,260568364081.1064
583.1415707853927,260867792957.23117
583.3166583291646,261167268441.3576
583.4917458729365,261466790208.304
583.6668334167083,261766357933.01465
583.8419209604803,262065971290.56433
584.0170085042522,262365629956.15616
584.192096048024,262665333605.12485
584.3671835917959,262965081912.9355
584.5422711355678,263264874555.18353
584.7173586793397,263564711207.5986
584.8924462231116,263864591546.04428
585.0675337668835,264164515246.5162
585.2426213106553,264464481985.14658
585.4177088544272,264764491438.2022
585.5927963981992,265064543282.0866
585.7678839419709,265364637193.34094
585.9429714857429,265664772848.64328
586.1180590295148,265964949924.81155
586.2931465732867,266265168098.80176
586.4682341170586,266565427047.7111
586.6433216608305,266865726448.77756
586.8184092046023,267166065979.37988
586.9934967483742,267466445317.04025
587.1685842921461,267766864139.42303
587.3436718359179,268067322124.33777
587.5187593796899,268367818949.73672
587.6938469234617,268668354293.71933
587.8689344672337,268968927834.5304
588.0440220110055,269269539250.56216
588.2191095547773,269570188220.35193
588.3941970985493,269870874422.5887
588.5692846423211,270171597536.10797
588.7443721860931,270472357239.89615
588.9194597298649,270773153213.0902
589.0945472736367,271073985134.97668
589.2696348174087,271374852684.99597
589.4447223611807,271675755542.74
589.6198099049524,271976693387.95438
589.7948974487243,272277665900.53906
589.9699849924963,272578672760.54684
590.1450725362681,272879713648.1886
590.3201600800401,273180788243.8302
590.4952476238119,273481896227.9934
590.6703351675837,273783037281.35883
590.8454227113557,274084211084.7654
591.0205102551276,274385417319.21014
591.1955977988994,274686655665.84927
591.3706853426713,274987925806.0016
591.5457728864433,275289227421.14557
591.7208604302151,275590560192.91986
591.895947973987,275891923803.12836
592.0710355177589,276193317933.7364
592.2461230615307,276494742266.8731
592.4212106053027,276796196484.83325
592.5962981490746,277097680270.07495
592.7713856928464,277399193305.2234
592.9464732366183,277700735273.0702
593.1215607803903,278002305856.5744
593.2966483241621,278303904738.86237
593.471735867934,278605531603.2286
593.6468234117059,278907186133.13794
593.8219109554777,279208868012.22375
593.9969984992497,279510576924.29156
594.1720860430215,279812312553.3172
594.3471735867934,280114074583.44696
594.5222611305653,280415862699.00256
594.6973486743373,280717676584.47675
594.8724362181091,281019515924.5372
595.0475237618809,281321380404.02594
595.2226113056528,281623269707.959
595.3976988494247,281925183521.5291
595.5727863931967,282227121530.1068
595.7478739369684,282529083419.2366
595.9229614807404,282831068874.6432
596.0980490245122,283133077582.22894
596.2731365682841,283435109228.0756
596.4482241120561,283737163498.44336
596.6233116558278,284039240079.774
596.7983991995998,284341338658.6901
596.9734867433717,284643458921.9961
597.1485742871436,284945600556.67615
597.3236618309154,285247763249.9004
597.4987493746873,285549946689.02136
597.6738369184592,285852150561.5746
597.8489244622311,286154374555.2823
598.024012006003,286456618358.05
598.1990995497748,286758881657.9706
598.3741870935468,287061164143.323
598.5492746373187,287363465502.5738
598.7243621810906,287665785424.3767
598.8994497248624,287968123597.5735
599.0745372686343,288270479711.19653
599.2496248124062,288572853454.4661
599.4247123561781,288875244516.7942
599.59979989995,289177652587.7829
599.7748874437218,289480077357.2255
599.9499749874938,289782518515.10736
600.1250625312657,290084975751.6076
600.3001500750375,290387448757.0972
600.4752376188094,290689937222.1426
600.6503251625813,290992440837.5024
600.8254127063532,291294959294.13184
601.0005002501251,291597492283.1824
601.175587793897,291900039495.9994
601.3506753376688,292202600624.12756
601.5257628814408,292505175359.3072
601.7008504252127,292807763393.4772
601.8759379689844,293110364418.7751
602.0510255127564,293412978127.53796
602.2261130565283,293715604212.30176
602.4012006003002,294018242365.8033
602.5762881440721,294320892280.97955
602.751375687844,294623553650.96954
602.9264632316158,294926226169.11383
603.1015507753878,295228909528.9574
603.2766383191596,295531603424.24457
603.4517258629314,295834307548.9274
603.6268134067034,296137021597.1595
603.8019009504752,296439745263.30066
603.9769884942472,296742478241.916
604.152076038019,297045220227.7756
604.3271635817908,297347970915.8562
604.5022511255628,297650730001.3437
604.6773386693346,297953497179.6276
604.8524262131066,298256272146.31006
605.0275137568784,298559054597.1993
605.2026013006503,298861844228.31226
605.3776888444222,299164640735.87744
605.5527763881942,299467443816.3326
605.7278639319659,299770253166.32684
605.9029514757378,300073068482.721
606.0780390195098,300375889462.5872
606.2531265632816,300678715803.20917
606.4282141070536,300981547202.0861
606.6033016508254,301284383356.92865
606.7783891945973,301587223965.6629
606.9534767383692,301890068726.4275
607.1285642821412,302192917337.57916
607.3036518259129,302495769497.6882
607.4787393696848,302798624905.5416
607.6538269134568,303101483260.1437
607.8289144572286,303404344260.71466
608.0040020010005,303707207606.6938
608.1790895447724,304010072997.73724
608.3541770885442,304312940133.72174
608.5292646323162,304615808714.7422
608.704352176088,304918678441.11304
608.8794397198599,305221549013.3698
609.0545272636318,305524420132.26776
609.2296148074038,305827291498.7854
609.4047023511756,306130162814.121
609.5797898949475,306433033779.6956
609.7548774387194,306735904097.1545
609.9299649824912,307038773468.3642
610.1050525262632,307341641595.41675
610.280140070035,307644508180.62836
610.4552276138069,307947372926.53796
610.6303151575788,308250235535.9125
610.8054027013508,308553095711.74335
610.9804902451226,308855953157.2476
611.1555777888944,309158807575.87103
611.3306653326664,309461658671.2849
611.5057528764382,309764506147.388
611.6808404202102,310067349708.3092
611.8559279639819,310370189058.4043
612.0310155077539,310673023902.26025
612.2061030515258,310975853944.68964
612.3811905952977,311278678890.74
612.5562781390695,311581498445.6856
612.7313656828413,311884312315.03485
612.9064532266133,312187120204.52594
613.0815407703852,312489921820.1287
613.2566283141571,312792716868.0455
613.4317158579289,313095505054.71375
613.6068034017009,313398286086.8012
613.7818909454727,313701059671.21136
613.9569784892446,314003825515.0823
614.1320660330165,314306583325.78424
614.3071535767883,314609332810.9258
614.4822411205603,314912073678.3485
614.6573286643322,315214805636.1331
614.8324162081041,315517528392.5941
615.0075037518759,315820241656.2843
615.1825912956479,316122945135.99286
615.3576788394197,316425638540.74786
615.5327663831916,316728321579.8161
615.7078539269635,317030993962.7032
615.8829414707353,317333655399.15076
616.0580290145073,317636305599.14453
616.2331165582792,317938944272.90796
616.408204102051,318241571130.9052
616.5832916458229,318544185883.84155
616.7583791895948,318846788242.6644
616.9334667333667,319149377918.561
617.1085542771386,319451954622.963
617.2836418209105,319754518067.54315
617.4587293646823,320057067964.219
617.6338169084543,320359604025.14923
617.8089044522262,320662125962.7386
617.9839919959979,320964633489.6348
618.1590795397699,321267126318.731
618.3341670835418,321569604163.16614
618.5092546273137,321872066736.3223
618.6843421710855,322174513751.8307
618.8594297148575,322476944923.5664
619.0345172586293,322779359965.65295
619.2096048024013,323081758592.46124
619.3846923461732,323384140518.6081
619.5597798899449,323686505458.9589
619.7348674337169,323988853128.6293
619.9099549774887,324291183242.9816
620.0850425212607,324593495517.62823
620.2601300650325,324895789668.4315
620.4352176088044,325198065411.5031
620.6103051525763,325500322463.20483
620.7853926963481,325802560540.1511
620.9604802401201,326104779359.20575
621.1355677838919,326406978637.4856
621.3106553276638,326709158092.3572
621.4857428714357,327011317441.44183
621.6608304152077,327313456402.61316
621.8359179589794,327615574693.9955
622.0110055027513,327917672033.9707
622.1860930465233,328219748141.1712
622.3611805902951,328521802734.48535
622.536268134067,328823835533.05493
622.7113556778389,329125846256.2785
622.8864432216108,329427834623.8087
623.0615307653827,329729800355.5534
623.2366183091547,330031743171.67883
623.4117058529264,330333662792.6047
623.5867933966983,330635558939.0106
623.7618809404703,330937431331.8317
623.9369684842421,331239279692.2599
624.112056028014,331541103741.74713
624.2871435717859,331842903202.00183
624.4622311155578,332144677794.9924
624.6373186593297,332446427242.94666
624.8124062031015,332748151268.34894
624.9874937468734,333049849593.9464
625.1625812906453,333351521942.74506
625.3376688344173,333653168038.011
625.5127563781891,333954787603.27203
625.687843921961,334256380362.3166
625.8629314657329,334557946039.1941
626.0380190095048,334859484358.21655
626.2131065532767,335160995043.9575
626.3881940970485,335462477821.2544
626.5632816408204,335763932415.2048
626.7383691845923,336065358551.17236
626.9134567283643,336366755954.7818
627.0885442721361,336668124351.92377
627.263631815908,336969463468.75195
627.4387193596799,337270773031.68445
627.6138069034517,337572052767.404
627.7888944472237,337873302402.86
627.9639819909954,338174521665.26587
628.1390695347674,338475710282.1019
628.3141570785393,338776867981.11255
628.4892446223112,339077994490.31085
628.664332166083,339379089537.97595
628.8394197098548,339680152852.6542
629.0145072536268,339981184163.1585
629.1895947973987,340282183198.57043
629.3646823411706,340583149688.2389
629.5397698849424,340884083361.7824
629.7148574287144,341184983949.087
629.8899449724862,341485851180.3071
630.0650325162582,341786684785.86957
630.24012006003,342087484496.46606
630.4152076038018,342388250043.0615
630.5902951475738,342688981156.89105
630.7653826913457,342989677569.4585
630.9404702351176,343290339012.5399
631.1155577788894,343590965218.18195
631.2906453226614,343891555918.70184
631.4657328664332,344192110846.69006
631.6408204102052,344492629735.0088
631.815907953977,344793112316.79205
631.9909954977488,345093558325.4452
632.1660830415208,345393967494.64813
632.3411705852927,345694339558.35474
632.5162581290645,345994674250.789
632.6913456728364,346294971306.4529
632.8664332166084,346595230460.1181
633.0415207603802,346895451446.8337
633.2166083041521,347195634001.92206
633.391695847924,347495777860.9812
633.5667833916958,347795882759.88306
633.7418709354678,348095948434.7755
633.9169584792397,348395974622.08264
634.0920460230114,348695961058.5034
634.2671335667834,348995907481.0138
634.4422211105554,349295813626.86755
634.6173086543272,349595679233.5907
634.792396198099,349895504038.9921
634.967483741871,350195287781.1538
635.1425712856428,350495030198.4365
635.3176588294148,350794731029.48004
635.4927463731867,351094390013.2004
635.6678339169584,351394006888.79297
635.8429214607304,351693581395.7312
636.0180090045022,351993113273.7677
636.1930965482742,352292602262.9352
636.368184092046,352592048103.5439
636.5432716358179,352891450536.18365
636.7183591795898,353190809301.7266
636.8934467233616,353490124141.3222
637.0685342671336,353789394796.40314
637.2436218109054,354088621008.6795
637.4187093546773,354387802520.14417
637.5937968984492,354686939073.0713
637.7688844422212,354986030410.0155
637.9439719859929,355285076273.8131
638.1190595297649,355584076407.5838
638.2941470735368,355883030554.72644
638.4692346173086,356181938458.9242
638.6443221610805,356480799864.1428
638.8194097048524,356779614514.6307
638.9944972486243,357078382154.91815
639.1695847923962,357377102529.8202
639.3446723361682,357675775384.43445
639.5197598799399,357974400464.14215
639.6948474237118,358272977514.60913
639.8699349674838,358571506281.7852
640.0450225112556,358869986511.9033
640.2201100550275,359168417951.4831
640.3951975987994,359466800347.3269
640.5702851425713,359765133446.52496
640.7453726863432,360063416996.4501
640.920460230115,360361650744.7605
641.0955477738869,360659834439.4021
641.2706353176588,360957967828.60583
641.4457228614308,361256050660.8883
641.6208104052026,361554082685.0533
641.7958979489745,361852063650.1895
641.9709854927464,362149993305.674
642.1460730365183,362447871401.1706
642.3211605802902,362745697686.6301
642.496248124062,363043471912.2904
642.6713356678339,363341193828.67737
642.8464232116058,363638863186.6038
643.0215107553778,363936479737.17194
643.1965982991496,364234043231.7709
643.3716858429215,364531553422.07965
643.5467733866934,364829010060.06323
643.7218609304653,365126412897.97766
643.8969484742371,365423761688.3677
644.072036018009,365721056184.067
644.2471235617809,366018296138.1977
644.4222111055527,366315481304.1725
644.5972986493248,366612611435.6938
644.7723861930965,366909686286.7529
644.9474737368683,367206705611.63306
645.1225612806404,367503669164.90686
645.2976488244122,367800576701.4357
645.4727363681841,368097427976.37445
645.6478239119559,368394222745.167
645.8229114557279,368690960763.5498
645.9979989994997,368987641787.5481
646.1730865432717,369284265573.4817
646.3481740870435,369580831877.9593
646.5232616308153,369877340457.88153
646.6983491745873,370173791070.443
646.8734367183592,370470183473.1289
647.0485242621311,370766517423.7155
647.2236118059029,371062792680.2737
647.3986993496749,371359009001.16644
647.5737868934467,371655166145.0486
647.7488744372187,371951263870.8691
647.9239619809905,372247301937.8684
648.0990495247623,372543280105.5816
648.2741370685343,372839198133.8366
648.4492246123062,373135055782.7546
648.624312156078,373430852812.7512
648.7993996998499,373726588984.5366
648.9744872436219,374022264059.11224
649.1495747873937,374317877797.7763
649.3246623311657,374613429962.1206
649.4997498749375,374908920314.0319
649.6748374187093,375204348615.6908
649.8499249624813,375499714629.57227
650.0250125062532,375795018118.44806
650.200100050025,376090258845.3832
650.3751875937969,376385436573.7389
650.5502751375689,376680551067.1728
650.7253626813407,376975602089.635
650.9004502251125,377270589405.37427
651.0755377688845,377565512778.93396
651.2506253126563,377860371975.15326
651.4257128564283,378155166759.1679
651.6008004002002,378449896896.4102
651.775887943972,378744562152.60706
651.9509754877438,379039162293.7843
652.1260630315159,379333697086.26276
652.3011505752877,379628166296.66144
652.4762381190594,379922569691.89404
652.6513256628315,380216907039.17334
652.8264132066033,380511178106.00824
653.0015007503752,380805382660.20575
653.1765882941471,381099520469.8707
653.351675837919,381393591303.40234
653.5267633816908,381687594929.5017
653.7018509254627,381981531117.16547
653.8769384692347,382275399635.6881
654.0520260130064,382569200254.66296
654.2271135567784,382862932743.9813
654.4022011005503,383156596873.8321
654.5772886443222,383450192414.70355
654.752376188094,383743719137.38214
654.9274637318659,384037176812.95325
655.1025512756378,384330565212.79944
655.2776388194097,384623884108.6043
655.4527263631817,384917133272.34845
655.6278139069534,385210312476.31335
655.8029014507254,385503421493.07886
655.9779889944973,385796460095.5242
656.1530765382691,386089428056.82684
656.328164082041,386382325150.466
656.5032516258129,386675151150.21893
656.6783391695848,386967905830.16266
656.8534267133567,387260588964.6752
657.0285142571286,387553200328.4333
657.2036018009004,387845739696.4137
657.3786893446724,388138206843.8937
657.5537768884443,388430601546.45123
657.7288644322161,388722923579.96484
657.903951975988,389015172720.6105
658.0790395197599,389307348744.86865
658.2541270635318,389599451429.5181
658.4292146073037,389891480551.6391
658.6043021510756,390183435888.6121
658.7793896948474,390475317218.1186
658.9544772386193,390767124318.14154
659.1295647823913,391058856966.9641
659.3046523261631,391350514943.1714
659.479739869935,391642098025.64996
659.6548274137069,391933605993.5856
659.8299149574788,392225038626.46796
660.0050025012506,392516395704.0866
660.1800900450226,392807677006.5338
660.3551775887944,393098882314.20264
660.5302651325662,393390011407.7875
660.7053526763383,393681064068.28577
660.88044022011,393972040076.99567
661.0555277638819,394262939215.51746
661.2306153076539,394553761265.75507
661.4057028514258,394844506009.91125
661.5807903951976,395135173230.49347
661.7558779389695,395425762710.31116
661.9309654827414,395716274232.4748
662.1060530265132,396006707580.3986
662.2811405702852,396297062537.7978
662.456228114057,396587338888.6916
662.6313156578288,396877536417.4007
662.8064032016008,397167654908.5487
662.9814907453728,397457694147.06305
663.1565782891446,397747653918.17114
663.3316658329164,398037534007.40546
663.5067533766884,398327334200.60114
663.6818409204602,398617054283.8947
663.8569284642322,398906694043.7291
664.032016008004,399196253266.846
664.2071035517758,399485731740.29254
664.3821910955478,399775129251.41846
664.5572786393197,400064445587.87775
664.7323661830915,400353680537.6255
664.9074537268634,400642833888.9234
665.0825412706354,400931905430.3322
665.2576288144072,401220894950.719
665.4327163581792,401509802239.25433
665.607803901951,401798627085.41113
665.7828914457228,402087369278.9661
665.9579789894948,402376028610.00006
666.1330665332667,402664604868.8968
666.3081540770385,402953097846.34357
666.4832416208104,403241507333.3332
666.6583291645824,403529833121.16016
666.8334167083542,403818075001.42303
667.008504252126,404106232766.0252
667.183591795898,404394306207.174
667.3586793396698,404682295117.37897
667.5337668834418,404970199289.45514
667.7088544272136,405258018516.52167
667.8839419709855,405545752591.9999
668.0590295147573,405833401309.6173
668.2341170585294,406120964463.40454
668.4092046023012,406408441847.69653
668.5842921460729,406695833257.13153
668.759379689845,406983138486.65375
668.9344672336168,407270357331.5092
669.1095547773887,407557489587.2497
669.2846423211606,407844535049.7326
669.4597298649325,408131493515.1158
669.6348174087043,408418364779.8647
669.8099049524764,408705148640.74884
669.9849924962482,408991844894.839
670.1600800400199,409278453339.514
670.3351675837919,409564973772.4553
670.5102551275638,409851405991.6492
670.6853426713357,410137749795.3853
670.8604302151075,410424004982.25964
671.0355177588795,410710171351.17224
671.2106053026513,410996248701.325
671.3856928464232,411282236832.2271
671.5607803901951,411568135543.69226
671.7358679339669,411853944635.8365
671.9109554777389,412139663909.0829
672.0860430215108,412425293164.1573
672.2611305652827,412710832202.09045
672.4362181090545,412996280824.21783
672.6113056528264,413281638832.1791
672.7863931965983,413566906027.91974
672.9614807403702,413852082213.6893
673.1365682841421,414137167192.0391
673.3116558279139,414422160765.8292
673.4867433716859,414707062738.22235
673.6618309154578,414991872912.6858
673.8369184592297,415276591092.9911
674.0120060030015,415561217083.2149
674.1870935467734,415845750687.7388
674.3621810905453,416130191711.2476
674.5372686343172,416414539958.73114
674.7123561780891,416698795235.48706
674.8874437218609,416982957347.111
675.0625312656329,417267026099.50934
675.2376188094048,417551001298.8888
675.4127063531765,417834882751.7638
675.5877938969485,418118670264.952
675.7628814407204,418402363645.5736
675.9379689844923,418685962701.0562
676.1130565282641,418969467239.1308
676.2881440720361,419252877067.8339
676.4632316158079,419536191995.5036
676.6383191595797,419819411830.7852
676.8134067033518,420102536382.62823
676.9884942471235,420385565460.2846
677.1635817908954,420668498873.31226
677.3386693346674,420951336431.575
677.5137568784393,421234077945.237
677.6888444222111,421516723224.77
677.863931965983,421799272080.9494
678.0390195097549,422081724324.85443
678.2141070535267,422364079767.86945
678.3891945972987,422646338221.68085
678.5642821410705,422928499498.2823
678.7393696848424,423210563409.97
678.9144572286143,423492529769.34467
679.0895447723863,423774398389.31055
679.264632316158,424056169083.0772
679.4397198599299,424337841664.1578
679.6148074037019,424619415946.3683
679.7898949474737,424900891743.83124
679.9649824912457,425182268870.97217
680.1400700350175,425463547142.5187
680.3151575787894,425744726373.5047
680.4902451225613,426025806379.268
680.6653326663333,426306786975.44916
680.840420210105,426587667977.9925
681.0155077538769,426868449203.1477
681.1905952976489,427149130467.4665
681.3656828414207,427429711587.8048
681.5407703851926,427710192381.32245
681.7158579289645,427990572665.485
681.8909454727363,428270852258.05707
682.0660330165083,428551030977.11053
682.2411205602803,428831108641.01996
682.416208104052,429111085068.4629
682.5912956478239,429390960078.421
682.7663831915959,429670733490.1783
682.9414707353677,429950405123.3235
683.1165582791396,430229974797.7477
683.2916458229115,430509442333.6449
683.4667333666833,430788807551.51447
683.6418209104553,431068070272.15765
683.8169084542271,431347230316.6772
683.991995997999,431626287506.4809
684.1670835417709,431905241663.2789
684.3421710855429,432184092609.08545
684.5172586293147,432462840166.217
684.6923461730864,432741484157.29095
684.8674337168585,433020024405.23065
685.0425212606303,433298460733.2601
685.2176088044022,433576792964.9073
685.3926963481741,433855020924.00323
685.567783891946,434133144434.6789
685.7428714357178,434411163321.37006
685.9179589794899,434689077408.8147
686.0930465232617,434966886522.05304
686.2681340670334,435244590486.428
686.4432216108054,435522189127.5841
686.6183091545773,435799682271.46716
686.7933966983492,436077069744.32794
686.968484242121,436354351372.71783
687.143571785893,436631526983.4902
687.3186593296648,436908596403.7995
687.4937468734367,437185559461.104
687.6688344172086,437462415983.1628
687.8439219609804,437739165798.03613
688.0190095047524,438015808734.0874
688.1940970485243,438292344619.98114
688.3691845922962,438568773284.6826
688.544272136068,438845094557.45935
688.71935967984,439121308267.8813
688.8944472236118,439397414245.81824
689.0695347673837,439673412321.44086
689.2446223111556,439949302325.2232
689.4197098549274,440225084087.9379
689.5947973986994,440500757440.66187
689.7698849424713,440776322214.7695
689.9449724862432,441051778241.9383
690.120060030015,441327125354.1465
690.295147573787,441602363383.6715
690.4702351175588,441877492163.0939
690.6453226613307,442152511525.2934
690.8204102051026,442427421303.4502
690.9954977488744,442702221331.045
691.1705852926464,442976911441.8594
691.3456728364183,443251491469.975
691.52076038019,443525961249.7735
691.695847923962,443800320615.93677
691.870935467734,444074569403.447
692.0460230115058,444348707447.5856
692.2211105552777,444622734583.9341
692.3961980990496,444896650648.37537
692.5712856428214,445170455477.0908
692.7463731865932,445444148906.5595
692.9214607303653,445717730773.56323
693.096548274137,445991200915.1815
693.2716358179089,446264559168.7936
693.4467233616809,446537805372.07916
693.6218109054528,446810939363.0135
693.7968984492246,447083960979.8745
693.9719859929966,447356870061.23895
694.1470735367684,447629666445.9799
694.3221610805402,447902349973.2712
694.4972486243122,448174920482.5854
694.672336168084,448447377813.6927
694.8474237118559,448719721806.66235
695.0225112556278,448991952301.8621
695.1975987993998,449264069139.95917
695.3726863431715,449536072161.9153
695.5477738869434,449807961208.9938
695.7228614307154,450079736122.75616
695.8979489744872,450351396745.0596
696.0730365182592,450622942918.0601
696.248124062031,450894374484.2124
696.4232116058029,451165691286.26666
696.5982991495748,451436893167.27264
696.7733866933468,451707979970.57587
696.9484742371185,451978951539.82196
697.1235617808904,452249807718.95026
697.2986493246624,452520548352.1979
697.4737368684342,452791173284.1016
697.6488244122061,453061682359.49274
697.823911955978,453332075423.50055
697.9989994997499,453602352321.54895
698.1740870435218,453872512899.361
698.3491745872938,454142557002.9547
698.5242621310655,454412484478.64435
698.6993496748374,454682295173.0411
698.8744372186094,454951988933.05396
699.0495247623812,455221565605.8832
699.2246123061531,455491025039.0287
699.399699849925,455760367080.2865
699.5747873936969,456029591577.74567
699.7498749374688,456298698379.7935
699.9249624812406,456567687335.11084
700.1000500250125,456836558292.67456
700.2751375687844,457105311101.75653
700.4502251125564,457373945611.92395
700.6253126563282,457642461673.04047
700.8004002001,457910859135.26135
700.975487743872,458179137849.0386
701.1505752876438,458447297665.1196
701.3256628314157,458715338434.54456
701.5007503751876,458983260008.6506
701.6758379189595,459251062239.0646
701.8509254627313,459518744977.71136
702.0260130065034,459786308076.809
702.2011005502752,460053751388.86945
702.3761880940469,460321074766.69867
702.5512756378189,460588278063.3942
702.7263631815908,460855361132.3505
702.9014507253627,461122323827.25275
703.0765382691345,461389166002.08105
703.2516258129065,461655887511.10724
703.4267133566783,461922488208.8973
703.6018009004503,462188967950.30975
703.7768884442221,462455326590.4954
703.9519759879939,462721563984.8997
704.1270635317659,462987679989.2589
704.3021510755378,463253674459.60016
704.4772386193097,463519547252.2456
704.6523261630815,463785298223.8099
704.8274137068535,464050927231.19653
705.0025012506253,464316434131.6035
705.1775887943973,464581818782.51953
705.3526763381691,464847081041.7255
705.5277638819409,465112220767.2931
705.7028514257129,465377237817.58514
705.8779389694848,465642132051.25885
706.0530265132567,465906903327.25616
706.2281140570285,466171551504.8155
706.4032016008005,466436076443.4649
706.5782891445723,466700478003.02094
706.7533766883442,466964756043.59375
706.9284642321161,467228910425.5815
707.1035517758879,467492941009.67255
